text,text_clean,text_ents
"Di tuotal lan ieria a di terichri a 102 km² (39.4 skier mail), wid a papilieshan bout 13,500 (2006 estimet).",Di tuotal lan ieria a di terichri a km² skier mail wid a papilieshan bout estimet,Di tuotal lan ieria a di terichri a km² skier mail wid a papilieshan bout estimet
"Yugoslavia did ah konchri ina [[Yuurop]] dat consisted ah [[Kruoyesha]], [[Soerbia]], [[Montenegro]], Naat Masiduonia, [[Montenegro]] an [[Baznia ah Oerzigoviina]].",Yugoslavia did ah konchri ina Yuurop dat consisted ah Kruoyesha Soerbia Montenegro Naat Masiduonia Montenegro an Baznia ah Oerzigoviina,Yugoslavia did ah konchri ina Yuurop dat consisted ah Kruoyesha Soerbia Montenegro Naat Masiduonia Montenegro an Baznia ah Oerzigoviina
"Riprodokshan (ar pruokrieshan, briidin) a di bailajikal pruoses ou nyuu indivijal aaganizim - aafspring - projuus frah deh ""pierans"".",Riprodokshan ar pruokrieshan briidin a di bailajikal pruoses ou nyuu indivijal aaganizim aafspring projuus frah deh pierans,Riprodokshan ar pruokrieshan briidin a di bailajikal pruoses ou nyuu indivijal aaganizim aafspring projuus frah deh pierans
Kiribati a wah konchri ina [[Uoshania]].,Kiribati a wah konchri ina Uoshania,Kiribati a wah konchri ina Uoshania
Di konchri weh-faam ina 1979.,Di konchri wehfaam ina,Di konchri wehfaam ina
Sint Anz Bie a di kiapital fi Sint An Parish.,Sint Anz Bie a di kiapital fi Sint An Parish,Sint Anz Bie a di kiapital fi Sint An Parish
Ienshent Ruom wena Italik sivilizieshan we bigin pah di Italian Peninsiula az hoerli az di 8t senchri BKE.,Ienshent Ruom wena Italik sivilizieshan we bigin pah di Italian Peninsiula az hoerli az di t senchri BKE,Ienshent Ruom wena Italik sivilizieshan we bigin pah di Italian Peninsiula az hoerli az di t senchri BKE
"Lokiet pah di [[Meditarienian Sii]] ah senta pah di siti a Ruom, iexpan teli bikomps wan a di laajis empaya ina di ienshent wol wid estimet a 50 tu 90 milian inabitant (rofli 20% a di wol papilieshan deh taim de) ah iweh-kova 6.5 milian skwier kilomita weni de a ipiik bitwiin di fos ah sekan senchri KE.",Lokiet pah di Meditarienian Sii ah senta pah di siti a Ruom iexpan teli bikomps wan a di laajis empaya ina di ienshent wol wid estimet a tu milian inabitant rofli a di wol papilieshan deh taim de ah iwehkova milian skwier kilomita weni de a ipiik bitwiin di fos ah sekan senchri KE,Lokiet pah di Meditarienian_Sii ah senta pah di siti a Ruom iexpan teli bikomps wan a di laajis empaya ina di ienshent wol wid estimet a tu milian inabitant rofli a di wol papilieshan deh taim de ah iwehkova milian skwier kilomita weni de a ipiik bitwiin di fos ah sekan senchri KE
"Ina apraximetli 12 senchri a egzistans, Ruoman siblizieshan shif frah manaaki tu wah klasikal ripoblik ah den tu wah ingkriisinli aatokratik empaya.",Ina apraximetli senchri a egzistans Ruoman siblizieshan shif frah manaaki tu wah klasikal ripoblik ah den tu wah ingkriisinli aatokratik empaya,Ina apraximetli senchri a egzistans Ruoman siblizieshan shif frah manaaki tu wah klasikal ripoblik ah den tu wah ingkriisinli aatokratik empaya
"Chuu kangkues ah asimilieshan, iweh-kom fi daminiet Sodan ah Westan Yuurop, Ieja Maina, Naat Afrika, ah paat a Nadan ah Iistan Yuurop.",Chuu kangkues ah asimilieshan iwehkom fi daminiet Sodan ah Westan Yuurop Ieja Maina Naat Afrika ah paat a Nadan ah Iistan Yuurop,Chuu kangkues ah asimilieshan iwehkom fi daminiet Sodan ah Westan Yuurop Ieja Maina Naat Afrika ah paat a Nadan ah Iistan Yuurop
Ruom weh pripandarant raichuu di Meditarienian riijan ah wena wan a di muos powaful entiti a di ienshent wol.,Ruom weh pripandarant raichuu di Meditarienian riijan ah wena wan a di muos powaful entiti a di ienshent wol,Ruom weh pripandarant raichuu di Meditarienian riijan ah wena wan a di muos powaful entiti a di ienshent wol
"Muotaim igruup ina klasikal antikuiti tigeda wid [[ienshent Griis]], ah deh simila kolcha ah sasayati nuo az di Griiko-Ruoman wol.",Muotaim igruup ina klasikal antikuiti tigeda wid ienshent Griis ah deh simila kolcha ah sasayati nuo az di GriikoRuoman wol,Muotaim igruup ina klasikal antikuiti tigeda wid ienshent_Griis ah deh simila kolcha ah sasayati nuo az di GriikoRuoman wol
"Ienshent Ruoman sasayati eh-kanchibiut tu madan gobament, laa, palitix, injinierin, aat, lichicha, aachitecha, teknalaji, waarfier, rilijan, languij ah sasayati.",Ienshent Ruoman sasayati ehkanchibiut tu madan gobament laa palitix injinierin aat lichicha aachitecha teknalaji waarfier rilijan languij ah sasayati,Ienshent Ruoman sasayati ehkanchibiut tu madan gobament laa palitix injinierin aat lichicha aachitecha teknalaji waarfier rilijan languij ah sasayati
"[[Ruom]] ena wah aili divelop siblizieshan, we profeshanalaiz ah expan imilichri ah kriet sistim a gobament kaal [[res publica]], di inspirieshan fi madan ripoblikdem[8][9][10] laka di [[Yunaitid Stiet]] ah [[Frans]].",Ruom ena wah aili divelop siblizieshan we profeshanalaiz ah expan imilichri ah kriet sistim a gobament kaal res publica di inspirieshan fi madan ripoblikdem laka di Yunaitid Stiet ah Frans,Ruom ena wah aili divelop siblizieshan we profeshanalaiz ah expan imilichri ah kriet sistim a gobament kaal res publica di inspirieshan fi madan ripoblikdem laka di Yunaitid Stiet ah Frans
"Iachiiv impresiv teknalajikal ah aachitechal fiit, laka di kanschokshan a wah extensiv sistim a akuidok ah ruod, azwel di kanschokshan a laaj maniument, palis, ah poblik fasiliti.",Iachiiv impresiv teknalajikal ah aachitechal fiit laka di kanschokshan a wah extensiv sistim a akuidok ah ruod azwel di kanschokshan a laaj maniument palis ah poblik fasiliti,Iachiiv impresiv teknalajikal ah aachitechal fiit laka di kanschokshan a wah extensiv sistim a akuidok ah ruod azwel di kanschokshan a laaj maniument palis ah poblik fasiliti
"Bai di hen a di Ripoblik (27 BKI), [[Ruom]] eh-don-kangka di landem rong di Meditarienian ah biyan: idomien exten frah di hAtlantik tu Ariebia ah frah di mout a di [[Rain]] tu Naat [[Afrika]].",Bai di hen a di Ripoblik BKI Ruom ehdonkangka di landem rong di Meditarienian ah biyan idomien exten frah di hAtlantik tu Ariebia ah frah di mout a di Rain tu Naat Afrika,Bai di hen a di Ripoblik BKI Ruom ehdonkangka di landem rong di Meditarienian ah biyan idomien exten frah di hAtlantik tu Ariebia ah frah di mout a di Rain tu Naat Afrika
Di [[Ruoman Empaya]] himoerj wid di hen a di Ripoblik ah di diktietaship a Agostos Siiza.,Di Ruoman Empaya himoerj wid di hen a di Ripoblik ah di diktietaship a Agostos Siiza,Di Ruoman_Empaya himoerj wid di hen a di Ripoblik ah di diktietaship a Agostos Siiza
721 ier a Ruoman-Poerjan Waar taat [[ina]] 92 [[BKI]] wid deh fos waar [[gens]] Paatia.,ier a RuomanPoerjan Waar taat ina BKI wid deh fos waar gens Paatia,ier a RuomanPoerjan Waar taat ina BKI wid deh fos waar gens Paatia
"Iwuda bikoms di langgis kanflik [[ina]] yuuman ischri, ah ab mieja ifek ah kangsikuens we laas fi buot empaya.",Iwuda bikoms di langgis kanflik ina yuuman ischri ah ab mieja ifek ah kangsikuens we laas fi buot empaya,Iwuda bikoms di langgis kanflik ina yuuman ischri ah ab mieja ifek ah kangsikuens we laas fi buot empaya
"[[Anda]] Chriejan, di hEmpaya riich iterituorial piik.",Anda Chriejan di hEmpaya riich iterituorial piik,Anda Chriejan di hEmpaya riich iterituorial piik
"Ripoblikan muoriez ah chadishan taat fi diklain juurin di himpiirial piiriad, wid sivl waar az priluud kaman tu di raiz a nyuu empara.",Ripoblikan muoriez ah chadishan taat fi diklain juurin di himpiirial piiriad wid sivl waar az priluud kaman tu di raiz a nyuu empara,Ripoblikan muoriez ah chadishan taat fi diklain juurin di himpiirial piiriad wid sivl waar az priluud kaman tu di raiz a nyuu empara
"Plinta stiet, laka di Palmairiin Empaya, wuda temparerili divaid di hEmpaya juurin di kraisis a di 3d senchri.",Plinta stiet laka di Palmairiin Empaya wuda temparerili divaid di hEmpaya juurin di kraisis a di d senchri,Plinta stiet laka di Palmairiin Empaya wuda temparerili divaid di hEmpaya juurin di kraisis a di d senchri
"Plieg bai hintoernal instabiliti ah atak bai difrah-difrah maigrietin piipldem, di westan paat a di hempaya brokop ina hindipendant kindom ina di 5f senchri.",Plieg bai hintoernal instabiliti ah atak bai difrahdifrah maigrietin piipldem di westan paat a di hempaya brokop ina hindipendant kindom ina di f senchri,Plieg bai hintoernal instabiliti ah atak bai difrahdifrah maigrietin piipldem di westan paat a di hempaya brokop ina hindipendant kindom ina di f senchri
"Disya plinta-plinta a di lanmaak we istuorian yuuz fi divaid di ienshent piiriad a yunivoersal ischri frah di prii-midiival ""Daak Iejiz"" a [[Yuurop]].",Disya plintaplinta a di lanmaak we istuorian yuuz fi divaid di ienshent piiriad a yunivoersal ischri frah di priimidiival Daak Iejiz a Yuurop,Disya plintaplinta a di lanmaak we istuorian yuuz fi divaid di ienshent piiriad a yunivoersal ischri frah di priimidiival Daak Iejiz a Yuurop
Uman sofrij (azwel nuo az uman rait fi vuot) a di rait a uman fi vuot ina ilekshan.,Uman sofrij azwel nuo az uman rait fi vuot a di rait a uman fi vuot ina ilekshan,Uman sofrij azwel nuo az uman rait fi vuot a di rait a uman fi vuot ina ilekshan
"Limitid vuotn rait eh-gien bai di umandem ina [[Finlan]], [[Aislan]], [[Swiidn]] ah soh westan Y.S.",Limitid vuotn rait ehgien bai di umandem ina Finlan Aislan Swiidn ah soh westan YS,Limitid vuotn rait ehgien bai di umandem ina Finlan Aislan Swiidn ah soh westan YS
stiet ina di liet 19t senchri.,stiet ina di liet t senchri,stiet ina di liet t senchri
"Nashinal ah intanashinal aaganizieshan faam fi kwaadiniet efat fi gien vuotn rait, espeshal di Intanashinal Uman Sofrij Alayans (1904), ah azwel wok fi iikual sivl rait fi uman.",Nashinal ah intanashinal aaganizieshan faam fi kwaadiniet efat fi gien vuotn rait espeshal di Intanashinal Uman Sofrij Alayans ah azwel wok fi iikual sivl rait fi uman,Nashinal ah intanashinal aaganizieshan faam fi kwaadiniet efat fi gien vuotn rait espeshal di Intanashinal Uman Sofrij Alayans ah azwel wok fi iikual sivl rait fi uman
"<br/>  Aaklan a di bigis [[siti]] ina [[Nyuu Ziilant]], lokiet pah di naat kuos a di Naat Ailan, wid papilieshan a 1,495,000 ina 2016.",br Aaklan a di bigis siti ina Nyuu Ziilant lokiet pah di naat kuos a di Naat Ailan wid papilieshan a ina,br Aaklan a di bigis siti ina Nyuu Ziilant lokiet pah di naat kuos a di Naat Ailan wid papilieshan a ina
Di mas midia a wah difrah-difrah kalekshan a midia [[teknalaji]] we riich laaj aadiens vaya mas komiunikieshan.,Di mas midia a wah difrahdifrah kalekshan a midia teknalaji we riich laaj aadiens vaya mas komiunikieshan,Di mas midia a wah difrahdifrah kalekshan a midia teknalaji we riich laaj aadiens vaya mas komiunikieshan
Di teknalaji we yuuz fi dis komiunikieshan ingkluud difrah-difrah outlit.,Di teknalaji we yuuz fi dis komiunikieshan ingkluud difrahdifrah outlit,Di teknalaji we yuuz fi dis komiunikieshan ingkluud difrahdifrah outlit
"Stakuom (Swiidish: ""Stockholm"") a di kyapital fi [[Swiidn]].",Stakuom Swiidish Stockholm a di kyapital fi Swiidn,Stakuom Swiidish Stockholm a di kyapital fi Swiidn
"Guo a [[buod giem]], kaal I-Go ina [[Japan]]iiz, ah Wei-chi ina Chaini.",Guo a buod giem kaal IGo ina Japaniiz ah Weichi ina Chaini,Guo a buod_giem kaal IGo ina Japaniiz ah Weichi ina Chaini
"Iplie pah buod, wid piisdem ina tuu kola (blak ah wait) kaal stuon.",Iplie pah buod wid piisdem ina tuu kola blak ah wait kaal stuon,Iplie pah buod wid piisdem ina tuu kola blak ah wait kaal stuon
Plieya tek toern fi plies wan stuon a fidem kola pah intasekshan a di 19x19 skwier grid.,Plieya tek toern fi plies wan stuon a fidem kola pah intasekshan a di x skwier grid,Plieya tek toern fi plies wan stuon a fidem kola pah intasekshan a di x skwier grid
Naamal Guo buod ab 19 ruo ah kalom a lain.,Naamal Guo buod ab ruo ah kalom a lain,Naamal Guo buod ab ruo ah kalom a lain
Sohtaim Guo plie pah sumaala 9x9 ar 13x13 buod steda 19x19.,Sohtaim Guo plie pah sumaala x ar x buod steda x,Sohtaim Guo plie pah sumaala x ar x buod steda x
"Miguel de Cervantes Saavedra (Septemba 29, 1547 – Iepril 23, 1616) a wehn wahn [[Panish]] navlis, puoim raita, an plie raita.",Miguel de Cervantes Saavedra Septemba Iepril a wehn wahn Panish navlis puoim raita an plie raita,Miguel de Cervantes Saavedra Septemba Iepril a wehn wahn Panish navlis puoim raita an plie raita
"Im magnus opus, ""Don Quixote"", kansida fi bi di fos navl bai som piipl, a wahn klasik a Westan lichicha an regyla get rietinz az wan a di bes navl dem we eva rait.",Im magnus opus Don Quixote kansida fi bi di fos navl bai som piipl a wahn klasik a Westan lichicha an regyla get rietinz az wan a di bes navl dem we eva rait,Im magnus opus Don Quixote kansida fi bi di fos navl bai som piipl a wahn klasik a Westan lichicha an regyla get rietinz az wan a di bes navl dem we eva rait
Sudan a wahn konchri ina [[Afrika]].,Sudan a wahn konchri ina Afrika,Sudan a wahn konchri ina Afrika
"Madanizim a filasafikal muuvment we, tugiada wid kolchral chren ah chienj, araiz frah waid-skiel ah for-riichin chransfamieshan ina Westan sasayati ina di liet 19t ah hoerli 20t senchri.",Madanizim a filasafikal muuvment we tugiada wid kolchral chren ah chienj araiz frah waidskiel ah forriichin chransfamieshan ina Westan sasayati ina di liet t ah hoerli t senchri,Madanizim a filasafikal muuvment we tugiada wid kolchral chren ah chienj araiz frah waidskiel ah forriichin chransfamieshan ina Westan sasayati ina di liet t ah hoerli t senchri
"Mongx di faktadem we eh-shiep madanizim eh di divelopment a madan indoschrial sasayati ah di rapid gruot a siti, fala den bai di ara a [[Wol Waar I]].",Mongx di faktadem we ehshiep madanizim eh di divelopment a madan indoschrial sasayati ah di rapid gruot a siti fala den bai di ara a Wol Waar I,Mongx di faktadem we ehshiep madanizim eh di divelopment a madan indoschrial sasayati ah di rapid gruot a siti fala den bai di ara a Wol_Waar_I
"Madanizim azwel rijek di soertnti a Inlaitnment tingkin, ah nof madanis rijek rilijos biliif.",Madanizim azwel rijek di soertnti a Inlaitnment tingkin ah nof madanis rijek rilijos biliif,Madanizim azwel rijek di soertnti a Inlaitnment tingkin ah nof madanis rijek rilijos biliif
Azabaijan a wah savrin konchri a [[Ieja]] an [[Yuurop]].,Azabaijan a wah savrin konchri a Ieja an Yuurop,Azabaijan a wah savrin konchri a Ieja an Yuurop
"Di Huoldong Tekwe Afrika (""Scramble for Africa"") wena di inviejan, akiupieshan, kalanaizieshan ah anexieshan a [[Afrika]]n terichri bai Yuropiyan powaz juurin di piiriad a Nyuu Impiirializam, bitwiin 1881 ah 1914.",Di Huoldong Tekwe Afrika Scramble for Africa wena di inviejan akiupieshan kalanaizieshan ah anexieshan a Afrikan terichri bai Yuropiyan powaz juurin di piiriad a Nyuu Impiirializam bitwiin ah,Di Huoldong Tekwe Afrika Scramble for Africa wena di inviejan akiupieshan kalanaizieshan ah anexieshan a Afrikan terichri bai Yuropiyan powaz juurin di piiriad a Nyuu Impiirializam bitwiin ah
Deh kaali tu di Paatishan a Afrika ah di Kangkues a Afrika.,Deh kaali tu di Paatishan a Afrika ah di Kangkues a Afrika,Deh kaali tu di Paatishan a Afrika ah di Kangkues a Afrika
"Ina 1870, onggl 10 posent a Afrika weh anda Yuropiyan kanchuol; bai 1914 ihinkriis tu 90 posent a di kantinent, wid onggl [[Iityuopia]] (Abisinia) ah [[Laibiiria]] stil indipendant.",Ina onggl posent a Afrika weh anda Yuropiyan kanchuol bai ihinkriis tu posent a di kantinent wid onggl Iityuopia Abisinia ah Laibiiria stil indipendant,Ina onggl posent a Afrika weh anda Yuropiyan kanchuol bai ihinkriis tu posent a di kantinent wid onggl Iityuopia Abisinia ah Laibiiria stil indipendant
"Di onggl kalani di [[Yunaitid Stiet]] kuda klaim wena Laibiiria we extablish bai di Amoerkan Kalanaizieshan Sasayati pah Janiweri 7, 1822.",Di onggl kalani di Yunaitid Stiet kuda klaim wena Laibiiria we extablish bai di Amoerkan Kalanaizieshan Sasayati pah Janiweri,Di onggl kalani di Yunaitid_Stiet kuda klaim wena Laibiiria we extablish bai di Amoerkan Kalanaizieshan Sasayati pah Janiweri
"Kianggl a wah ignaitebl wik we embed ina wax ar waneda flamebl salid sobstans laka talo fi provaid [[lait]], ah ina som kies, friegrant.",Kianggl a wah ignaitebl wik we embed ina wax ar waneda flamebl salid sobstans laka talo fi provaid lait ah ina som kies friegrant,Kianggl a wah ignaitebl wik we embed ina wax ar waneda flamebl salid sobstans laka talo fi provaid lait ah ina som kies friegrant
"Ikiah aalso yuuz fi provaid [[iit]], ar yuuz az metod fi kip [[taim]].",Ikiah aalso yuuz fi provaid iit ar yuuz az metod fi kip taim,Ikiah aalso yuuz fi provaid iit ar yuuz az metod fi kip taim
Stiil a wah mixcha a sebral metal (dis kaal aloi) bot muos a hit a hayan.,Stiil a wah mixcha a sebral metal dis kaal aloi bot muos a hit a hayan,Stiil a wah mixcha a sebral metal dis kaal aloi bot muos a hit a hayan
"Valdelagua del Cerro a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Valdelagua del Cerro a wahn miunisipaliti luokiet ina di pravins a Soria Kiastiil ahn León Spien,Valdelagua del Cerro a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien
"Prabebiliti a di meja a di laikliud se wah ivent wi ""h""okor.",Prabebiliti a di meja a di laikliud se wah ivent wi hokor,Prabebiliti a di meja a di laikliud se wah ivent wi hokor
"Carrascosa de Abajo a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Carrascosa de Abajo a wahn miunisipaliti luokiet ina di pravins a Soria Kiastiil ahn León Spien,Carrascosa de Abajo a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien
"Waata (kimikal faamiula: H2O) a chansparant fluid we faam di wol schriimdem, like, [[uoshan]] ah [[rien]], an a di mieja kanstityuent a di fluid a ""h""aaganizim.",Waata kimikal faamiula HO a chansparant fluid we faam di wol schriimdem like uoshan ah rien an a di mieja kanstityuent a di fluid a haaganizim,Waata kimikal faamiula HO a chansparant fluid we faam di wol schriimdem like uoshan ah rien an a di mieja kanstityuent a di fluid a haaganizim
