text,text_clean,text_ents
" (Griinlandic: ""Kalaallit Nunaat"", [[Danish]]: ""Grønland"") es t' biges ailen i' t' world.",Griinlandic Kalaallit Nunaat Danish Grønland es t biges ailen i t world,Griinlandic Kalaallit Nunaat Danish Grønland es t biges ailen i t world
Esa [[dapendincii]] a' [[Denmark]].,Esa dapendincii a Denmark,Esa dapendincii a Denmark
T' kapitel citii es [[Nuuk]].,T kapitel citii es Nuuk,T kapitel citii es Nuuk
"Es ner [[Kaneda]], Yunitid Staits a' [[Iseland]].",Es ner Kaneda Yunitid Staits a Iseland,Es ner Kaneda Yunitid Staits a Iseland
Griinland es t' biges Ailen o' t' [[Erth]].,Griinland es t biges Ailen o t Erth,Griinland es t biges Ailen o t Erth
"I' 2008, Griinland voet t' gaen independens.",I Griinland voet t gaen independens,I Griinland voet t gaen independens
Griinland es setl'd iyas en iyas agoe b' dem Vikings f' [[Norwaii]] abaut 900 CE.,Griinland es setld iyas en iyas agoe b dem Vikings f Norwaii abaut CE,Griinland es setld iyas en iyas agoe b dem Vikings f Norwaii abaut CE
Dem Vikings led b' Erik The Red.,Dem Vikings led b Erik The Red,Dem Vikings led b Erik The Red
"Konfucii esa social philosofer a' biges figur i' Konfucienism, dem create Konfucienism.",Konfucii esa social philosofer a biges figur i Konfucienism dem create Konfucienism,Konfucii esa social philosofer a biges figur i Konfucienism dem create Konfucienism
Oslo es t' kapitel an t' biges citii o' [[Norwaii]].,Oslo es t kapitel an t biges citii o Norwaii,Oslo es t kapitel an t biges citii o Norwaii
Tansaania esa kuntrii i' [[Afreka]].,Tansaania esa kuntrii i Afreka,Tansaania esa kuntrii i Afreka
T' kapitel citii esa Dodoma but t' biges citii es Daar es Salaam.,T kapitel citii esa Dodoma but t biges citii es Daar es Salaam,T kapitel citii esa Dodoma but t biges citii es Daar es Salaam
"Jesus (also Jesus o' Nasarith), esa biges figur i' [[kreschenitii]].",Jesus also Jesus o Nasarith esa biges figur i kreschenitii,Jesus also Jesus o Nasarith esa biges figur i kreschenitii
"Dem kreshen biliwe a' Jesus esa Mesier, a' dem muslim biliwe Jesus esa profet, a' dem jua biliwe Jesus esa profet.",Dem kreshen biliwe a Jesus esa Mesier a dem muslim biliwe Jesus esa profet a dem jua biliwe Jesus esa profet,Dem kreshen biliwe a Jesus esa Mesier a dem muslim biliwe Jesus esa profet a dem jua biliwe Jesus esa profet
En kreschenitii.,En kreschenitii,En kreschenitii
"En kreschenitii, t' liife o' Jesus es s' tel i' em Gospil, i' t' Niiw Testimint o' t' Biibl.",En kreschenitii t liife o Jesus es s tel i em Gospil i t Niiw Testimint o t Biibl,En kreschenitii t liife o Jesus es s tel i em Gospil i t Niiw Testimint o t Biibl
"Dem Gospil was s' riit b' salan t' follow Jesus, dem aposil.",Dem Gospil was s riit b salan t follow Jesus dem aposil,Dem Gospil was s riit b salan t follow Jesus dem aposil
"T' for maain em gospil a' John, Mark, Matthew a' Luke.",T for maain em gospil a John Mark Matthew a Luke,T for maain em gospil a John Mark Matthew a Luke
"Gwiiana, ofisialii ([[Inglish]]), (""Co-operative Republic of Guyana"") esa kuntrii i' [[Sowth Merika]].",Gwiiana ofisialii Inglish Cooperative Republic of Guyana esa kuntrii i Sowth Merika,Gwiiana ofisialii Inglish Cooperative Republic of Guyana esa kuntrii i Sowth Merika
T' kapitel an mien toen es Georgetown.,T kapitel an mien toen es Georgetown,T kapitel an mien toen es Georgetown
"Pinsk ([[Belerushan]]: ""Пінск""; [[Rushan]]: ""Пинск"") esa citii i' [[Belerus]].",Pinsk Belerushan Пінск Rushan Пинск esa citii i Belerus,Pinsk Belerushan Пінск Rushan Пинск esa citii i Belerus
Ets kulchural an' indastriyal sentaa o' Polesie.,Ets kulchural an indastriyal sentaa o Polesie,Ets kulchural an indastriyal sentaa o Polesie
"T' jiografiikel sentaa o' Pinsk es a' 186 km west a' Brest, an' a' 304 km sowthiist a' [[Minsk]].",T jiografiikel sentaa o Pinsk es a km west a Brest an a km sowthiist a Minsk,T jiografiikel sentaa o Pinsk es a km west a Brest an a km sowthiist a Minsk
Et es sityuuaytiid a' rivehs Pina an' Pripyat.,Et es sityuuaytiid a rivehs Pina an Pripyat,Et es sityuuaytiid a rivehs Pina an Pripyat
Terraiin a' Pinsk esa rade flaet.,Terraiin a Pinsk esa rade flaet,Terraiin a Pinsk esa rade flaet
Kuwaa a' airea a' 47.36 km2 (4736 ha).,Kuwaa a airea a km ha,Kuwaa a airea a km ha
Tiemsoen a' [[Pinsk]] es ([[Minsk]] [[Tiem]]).,Tiemsoen a Pinsk es Minsk Tiem,Tiemsoen a Pinsk es Minsk Tiem
Klaaimat es kontenentl.,Klaaimat es kontenentl,Klaaimat es kontenentl
Et haufs maild [[winta]] an' woom [[sama]].,Et haufs maild winta an woom sama,Et haufs maild winta an woom sama
I' Pinsk deir esa manii parks an' skves.,I Pinsk deir esa manii parks an skves,I Pinsk deir esa manii parks an skves
"Lanskeeip konsists f' willajes, lekl forests, rivehs an' laeks.",Lanskeeip konsists f willajes lekl forests rivehs an laeks,Lanskeeip konsists f willajes lekl forests rivehs an laeks
"Chekya (""Česko"") / Chek Repablik (""Česká republika"") esa kuntrii i' [[Urup]].",Chekya Česko Chek Repablik Česká republika esa kuntrii i Urup,Chekya Česko Chek Repablik Česká republika esa kuntrii i Urup
T' kapitel citii es Praha.,T kapitel citii es Praha,T kapitel citii es Praha
Sdar es collekshun o' gas fuus hydrogen i' helium.,Sdar es collekshun o gas fuus hydrogen i helium,Sdar es collekshun o gas fuus hydrogen i helium
Medl Eist es region i' [[Asya]].,Medl Eist es region i Asya,Medl Eist es region i Asya
"Mansaala ([[Erabek]]: بحيرة المنزلة‎ ""baḥīrat manzala"") esa brekish laek i' t' north paat o' [[Ejiipt]], a' t' Niil Delta, neya Port-Sayid.",Mansaala Erabek بحيرة المنزلة‎ baḥīrat manzala esa brekish laek i t north paat o Ejiipt a t Niil Delta neya PortSayid,Mansaala Erabek بحيرة المنزلة‎ baḥīrat manzala esa brekish laek i t north paat o Ejiipt a t Niil Delta neya PortSayid
Ets t' biges northan deltaek laek o' t' kuntrii.,Ets t biges northan deltaek laek o t kuntrii,Ets t biges northan deltaek laek o t kuntrii
"As a' 2008 iya, ets 47 km lon an 30 km waaid.",As a iya ets km lon an km waaid,As a iya ets km lon an km waaid
Zambia esa kuntrii i' sowth [[Afreka]].,Zambia esa kuntrii i sowth Afreka,Zambia esa kuntrii i sowth Afreka
T' kapitel citii es Lusaka.,T kapitel citii es Lusaka,T kapitel citii es Lusaka
Santi-ago esa kapitel a' [[Chili]].,Santiago esa kapitel a Chili,Santiago esa kapitel a Chili
Shuwashya esa fedrel subjekt (a' repablik) a' [[Rusha]].,Shuwashya esa fedrel subjekt a repablik a Rusha,Shuwashya esa fedrel subjekt a repablik a Rusha
"Es t' hoemland o' em [[Shuwash]], a' Bulgar Tirkik salan.",Es t hoemland o em Shuwash a Bulgar Tirkik salan,Es t hoemland o em Shuwash a Bulgar Tirkik salan
T' kapitel citii o' Shuwashya es [[Cheboksary]].,T kapitel citii o Shuwashya es Cheboksary,T kapitel citii o Shuwashya es Cheboksary
Profeniti es t' akt o' torken wi' tuhi werds.,Profeniti es t akt o torken wi tuhi werds,Profeniti es t akt o torken wi tuhi werds
"En t' oel diehs, t' yuus o' profeniti wos strorngli diskurejd, posibli dyuu tuu t' presens o' riliijin (meinly [[Kreschenitii]]), so [[Norfuk]] does nor haf mani tuhi werds.",En t oel diehs t yuus o profeniti wos strorngli diskurejd posibli dyuu tuu t presens o riliijin meinly Kreschenitii so Norfuk does nor haf mani tuhi werds,En t oel diehs t yuus o profeniti wos strorngli diskurejd posibli dyuu tuu t presens o riliijin meinly Kreschenitii so Norfuk does nor haf mani tuhi werds
Eksampls.,Eksampls,Eksampls
T' tiebl beloe shoes sam kohman ruut tuhi werds.,T tiebl beloe shoes sam kohman ruut tuhi werds,T tiebl beloe shoes sam kohman ruut tuhi werds
Benin esa kuntrii i' [[Afreka]].,Benin esa kuntrii i Afreka,Benin esa kuntrii i Afreka
Ai Ra'iatea esa [[ailen]] i' t' [[Pesifik Oshen]].,Ai Raiatea esa ailen i t Pesifik Oshen,Ai Raiatea esa ailen i t Pesifik Oshen
Uturoa es ofishol kapitel o' t' ailen.,Uturoa es ofishol kapitel o t ailen,Uturoa es ofishol kapitel o t ailen
"Akra es t' [[kapitel citii]] a' [[Gaana]], wi' an estimated urban popyulashun a' 4,010,054 as a' 2012.",Akra es t kapitel citii a Gaana wi an estimated urban popyulashun a as a,Akra es t kapitel_citii a Gaana wi an estimated urban popyulashun a as a
"Sekt esa subgruup o' filosofiikl, politikl ulla rilijious biliif sistem.",Sekt esa subgruup o filosofiikl politikl ulla rilijious biliif sistem,Sekt esa subgruup o filosofiikl politikl ulla rilijious biliif sistem
Eswotiini ulla Swoseland esa kuntrii i' [[Afreka]].,Eswotiini ulla Swoseland esa kuntrii i Afreka,Eswotiini ulla Swoseland esa kuntrii i Afreka
"Et es border'd b ' [[Sowth Afreka]] t' ets north, west an' sowth.",Et es borderd b Sowth Afreka t ets north west an sowth,Et es borderd b Sowth_Afreka t ets north west an sowth
"Elsa, ets border'd b' Mozambique t' ets northeast.",Elsa ets borderd b Mozambique t ets northeast,Elsa ets borderd b Mozambique t ets northeast
Eswotiini es one o' t' smawest kuntriis a' Afreka.,Eswotiini es one o t smawest kuntriis a Afreka,Eswotiini es one o t smawest kuntriis a Afreka
T' popyulayshun o' Eswotiini es mostlii ethnic Swoses.,T popyulayshun o Eswotiini es mostlii ethnic Swoses,T popyulayshun o Eswotiini es mostlii ethnic Swoses
"T' langgwidc o' t' Swoses es siSwati, but Inglish elsa es ofishol.",T langgwidc o t Swoses es siSwati but Inglish elsa es ofishol,T langgwidc o t Swoses es siSwati but Inglish elsa es ofishol
Dem Swoses first establesh'd deir Kingdum in t' 18th centurii under Ngwane III.,Dem Swoses first estableshd deir Kingdum in t th centurii under Ngwane III,Dem Swoses first estableshd deir Kingdum in t th centurii under Ngwane III
T' kuntrii an dem Swoses get deir names f' t' King Mswati II unda whose liidurship Eswotiini teritrii waa yunitid an expand'd; dem present borders waa drawn in 1881.,T kuntrii an dem Swoses get deir names f t King Mswati II unda whose liidurship Eswotiini teritrii waa yunitid an expandd dem present borders waa drawn in,T kuntrii an dem Swoses get deir names f t King Mswati II unda whose liidurship Eswotiini teritrii waa yunitid an expandd dem present borders waa drawn in
"Efta a' konflikt kaw'd t' Sekond Boer War, Eswotiini waa unda t' rule o' t' [[Yunitid Kingdum]] until independens waa gayn'd a' t' 6 September, 1968.",Efta a konflikt kawd t Sekond Boer War Eswotiini waa unda t rule o t Yunitid Kingdum until independens waa gaynd a t September,Efta a konflikt kawd t Sekond Boer War Eswotiini waa unda t rule o t Yunitid_Kingdum until independens waa gaynd a t September
"In April 2018 t' name o' t' kuntrii waa chayng'd f' Kingdum o' Swoseland ([[Inglish]]: ""Kingdom of Swaziland)"" t' Kingdum o' Eswotiini (Inglish"": Kingdom of Eswatini"").",In April t name o t kuntrii waa chayngd f Kingdum o Swoseland Inglish Kingdom of Swaziland t Kingdum o Eswotiini Inglish Kingdom of Eswatini,In April t name o t kuntrii waa chayngd f Kingdum o Swoseland Inglish Kingdom of Swaziland t Kingdum o Eswotiini Inglish Kingdom of Eswatini
Dis chayng waa t' mirror t' name o' t' kuntrii i' t' siSwati langgwidc.,Dis chayng waa t mirror t name o t kuntrii i t siSwati langgwidc,Dis chayng waa t mirror t name o t kuntrii i t siSwati langgwidc
"T' government o' Eswotiini esa ebsoluut monarkii, wi' t' King Mswati III a' ets present soweran since 1986.",T government o Eswotiini esa ebsoluut monarkii wi t King Mswati III a ets present soweran since,T government o Eswotiini esa ebsoluut monarkii wi t King Mswati III a ets present soweran since
Eleksyuuns a' held every five iyas t' determine t' komposisyuun o' t' House o' Esembli an t' Senate.,Eleksyuuns a held every five iyas t determine t komposisyuun o t House o Esembli an t Senate,Eleksyuuns a held every five iyas t determine t komposisyuun o t House o Esembli an t Senate
T' current konstitusyuun waa adoptit in 2005.,T current konstitusyuun waa adoptit in,T current konstitusyuun waa adoptit in
"Howeva, biikaus Eswotiini esa ebsoluut monarkii t' word o' t' King es final.",Howeva biikaus Eswotiini esa ebsoluut monarkii t word o t King es final,Howeva biikaus Eswotiini esa ebsoluut monarkii t word o t King es final
"[[Eswotiini]] esa developing kuntrii, an haa serious health issues.",Eswotiini esa developing kuntrii an haa serious health issues,Eswotiini esa developing kuntrii an haa serious health issues
Ets t' kuntrii w' t' highest rate o' HIV/AIDS i' t' werl.,Ets t kuntrii w t highest rate o HIVAIDS i t werl,Ets t kuntrii w t highest rate o HIVAIDS i t werl
"[[A]]' o' 2018, [[Eswotiini]] haa t' 12th-lowest life ekspektansy i' t' werl, a' 58 iyas.",A o Eswotiini haa t thlowest life ekspektansy i t werl a iyas,A o Eswotiini haa t thlowest life ekspektansy i t werl a iyas
Oshen esa larj bodi o' salt wata.,Oshen esa larj bodi o salt wata,Oshen esa larj bodi o salt wata
Humans are people.,Humans are people,Humans are people
Dey are t' dominant species o' [[Erth]],Dey are t dominant species o Erth,Dey are t dominant species o Erth
"Kendall Nicole Jenner ([[Nowemba]] 3, 1995) es wun Merikan akter and model.",Kendall Nicole Jenner Nowemba es wun Merikan akter and model,Kendall Nicole Jenner Nowemba es wun Merikan akter and model
 Minecraft (Mienkraaft) esa [[Swiidish]] sandboks video geiim mied b' Mojang Studios i' 2009.,Minecraft Mienkraaft esa Swiidish sandboks video geiim mied b Mojang Studios i,Minecraft Mienkraaft esa Swiidish sandboks video geiim mied b Mojang Studios i
Et waas rileasd i' 2011.,Et waas rileasd i,Et waas rileasd i
Playyes ken bild virtually anythin.,Playyes ken bild virtually anythin,Playyes ken bild virtually anythin
"Samtaims, et ken be a servivel geiim as well as a' sandboks.",Samtaims et ken be a servivel geiim as well as a sandboks,Samtaims et ken be a servivel geiim as well as a sandboks
"Mojang, t' meikas o' Minecraft, ar hedkwortd i' Stockholm, [[Swiiden]].",Mojang t meikas o Minecraft ar hedkwortd i Stockholm Swiiden,Mojang t meikas o Minecraft ar hedkwortd i Stockholm Swiiden
Minecraft waas meid b' Markus 'Notch' Persen and Yens 'Jeb' Bergsten i' Stockholm.,Minecraft waas meid b Markus Notch Persen and Yens Jeb Bergsten i Stockholm,Minecraft waas meid b Markus Notch Persen and Yens Jeb Bergsten i Stockholm
"T' beta waas released i' [[Swiidish]] an [[Inglish]] i' Mieh, 2009.",T beta waas released i Swiidish an Inglish i Mieh,T beta waas released i Swiidish an Inglish i Mieh
"T' geiim waas ofisholi released on Nowemba 18, 2011.",T geiim waas ofisholi released on Nowemba,T geiim waas ofisholi released on Nowemba
"Notch sold t' geiim to Microsoft on Septemba 14, 2014 f' $2.5 billion.",Notch sold t geiim to Microsoft on Septemba f billion,Notch sold t geiim to Microsoft on Septemba f billion
Jeb es nau t' liida.,Jeb es nau t liida,Jeb es nau t liida
T geiim haufs mani updates.,T geiim haufs mani updates,T geiim haufs mani updates
Et es t' mas played geiim on t' Erth as o' 2021.,Et es t mas played geiim on t Erth as o,Et es t mas played geiim on t Erth as o
"Minecraft haufs nor a [[Norfuk]] laenghwij opshun, but et haufs sam kuntriis' [[Inglish]] dialects: [[Ostrielya]], [[Nyuu Ziilan]], [[Sowth Afreka]], [[Kaneda]], t' Yunitid Staits an t' [[Yunitid Kingdum]].",Minecraft haufs nor a Norfuk laenghwij opshun but et haufs sam kuntriis Inglish dialects Ostrielya Nyuu Ziilan Sowth Afreka Kaneda t Yunitid Staits an t Yunitid Kingdum,Minecraft haufs nor a Norfuk laenghwij opshun but et haufs sam kuntriis Inglish dialects Ostrielya Nyuu Ziilan Sowth Afreka Kaneda t Yunitid Staits an t Yunitid Kingdum
Minecon.,Minecon,Minecon
Minecon es a' ewent held evr'ii iya b' Mojang.,Minecon es a ewent held evrii iya b Mojang,Minecon es a ewent held evrii iya b Mojang
Meni salan getha to faind out 'bout t' next updeit.,Meni salan getha to faind out bout t next updeit,Meni salan getha to faind out bout t next updeit
"T' firs wan waas held i' 2010, i' [Washington DC|[Woshingten D.C]].",T firs wan waas held i i Washington DCWoshingten DC,T firs wan waas held i i Washington DCWoshingten DC
"Et has been held i' [[Paris]], [[Nyuu York]], Los Angeles, Seattle, Orlando an Salem bifo, but nor i' t' Southern Hemisphere yet.",Et has been held i Paris Nyuu York Los Angeles Seattle Orlando an Salem bifo but nor i t Southern Hemisphere yet,Et has been held i Paris Nyuu York Los Angeles Seattle Orlando an Salem bifo but nor i t Southern Hemisphere yet
"I' 2017, et waas reneimd t' Minecon Erth.",I et waas reneimd t Minecon Erth,I et waas reneimd t Minecon Erth
"I' 2019, et waas reneimd t' Minecon Liew.",I et waas reneimd t Minecon Liew,I et waas reneimd t Minecon Liew
"I' 2020, et waas reneimd t' Minecraft Liew.",I et waas reneimd t Minecraft Liew,I et waas reneimd t Minecraft Liew
"Due to t' COVID-19 pandemic, Minecraft Liew 2020 waas held wit noe salan deya, i' Stockholm.",Due to t COVID pandemic Minecraft Liew waas held wit noe salan deya i Stockholm,Due to t COVID pandemic Minecraft Liew waas held wit noe salan deya i Stockholm
"Et was orijinli goen t' bii i' Orlando f' a' sekan tiem as Minecraft Festewaal, det has biin postpoend t' 2022.",Et was orijinli goen t bii i Orlando f a sekan tiem as Minecraft Festewaal det has biin postpoend t,Et was orijinli goen t bii i Orlando f a sekan tiem as Minecraft Festewaal det has biin postpoend t
 esa ailen kuntrii i' [[Urup]].,esa ailen kuntrii i Urup,esa ailen kuntrii i Urup
Kwiin Aelisabeth sekan es un charge oof ve kuntrii.,Kwiin Aelisabeth sekan es un charge oof ve kuntrii,Kwiin Aelisabeth sekan es un charge oof ve kuntrii
Asya es biges o' em [[kontenent]].,Asya es biges o em kontenent,Asya es biges o em kontenent
 es a' kuntrii a' [[Afreka]].,es a kuntrii a Afreka,es a kuntrii a Afreka
" es d' sekan manth a' d' iya, en d' laas manth a' [[sama]] i' t' Sauthern Hemisfiya an t' laas manth a' [[winta]] i' the Northern Hemisfiya.",es d sekan manth a d iya en d laas manth a sama i t Sauthern Hemisfiya an t laas manth a winta i the Northern Hemisfiya,es d sekan manth a d iya en d laas manth a sama i t Sauthern Hemisfiya an t laas manth a winta i the Northern Hemisfiya
Baku esa t' kapitel an' t' biges [[citii]] a' [[Eserbeyjan]].,Baku esa t kapitel an t biges citii a Eserbeyjan,Baku esa t kapitel an t biges citii a Eserbeyjan
