text,text_preprocessed,LEN,label
"Argentina, ofisialmente Repúblika Argentino, ta un pais den [[Sur Amérika]].",Argentina ofisialmente Repúblika Argentino ta un pais den Sur_Amérika,9,379
"Argentina ta un repúblika federal i un pais demokrátiko, ku ta konstitui di 23 [[provinsia]] i un siudat autonomo, [[Buenos Aires]], ku ta [[kapital]] i siudat mas grandi.",Argentina ta un repúblika federal i un pais demokrátiko ku ta konstitui di provinsia i un siudat autonomo Buenos Aires ku ta kapital i siudat mas grandi,27,456
"E pais ta kubri gran parti di e Kono Sur, i su teritorio tin frontera na nort ku Paraguay i [[Bolivia]], na norteste ku Brasil, na este ku Uruguay i e Oseano Atlántiko, i na oeste ku [[Chile]] i na zúit ku e pasaje di Drake.",E pais ta kubri gran parti di e Kono Sur i su teritorio tin frontera na nort ku Paraguay i Bolivia na norteste ku Brasil na este ku Uruguay i e Oseano Atlántiko i na oeste ku Chile i na zúit ku e pasaje di Drake,46,79
Jamison Sint Jago (n. [[27 di mart]] [[2002]] na [[Rincon]]) ta un futbolista boneriano i internashonalista ku e ekipo nashonal di [[Boneiru]].,Jamison Sint Jago ta un futbolista boneriano i internashonalista ku e ekipo nashonal di Boneiru,15,412
Aktualmente e ta hunga na posishon di defensor pa e klup [[spaño]] UD Los Garres.,Aktualmente e ta hunga na posishon di defensor pa e klup spaño UD Los Garres,15,462
E tabata kompeti den e [[Liga Boneiru]] saliendo pa Real Rincon na 2019.,E tabata kompeti den e Liga_Boneiru saliendo pa Real Rincon na,11,257
Sint Jago a representa Boneiru na nivel hubenil den e weganan di kualifikashon pa [[CONCACAF]] U-17 2019.,Sint Jago a representa Boneiru na nivel hubenil den e weganan di kualifikashon pa CONCACAF U,16,193
El a score den e viktoria boneriano di 4-2 enfrente e ekipo nashonal U-17 di [[Bahamas]].,El a score den e viktoria boneriano di enfrente e ekipo nashonal U di Bahamas,15,131
Dia 6 di september 2019 el a debutá komo internashonalista den e wega contra e Islanan Virgen Britaniko pa CONCACAF Liga Nashonnan C. Na november 2020 e ta djoin UD La Albatalía-La Arboleja di Segunda Autonómica di [[Spaña]].,Dia di september el a debutá komo internashonalista den e wega contra e Islanan Virgen Britaniko pa CONCACAF Liga Nashonnan C Na november e ta djoin UD La AlbatalíaLa Arboleja di Segunda Autonómica di Spaña,35,466
Ku esaki e ta e prome hungador di Boneiru pa hunga na [[Spaña]].,Ku esaki e ta e prome hungador di Boneiru pa hunga na Spaña,13,110
"Club Nacional de Football, miho conoci como Nacional, ta e club mas grandi di [[futbol]] di [[Montevidéu]], Uruguay.",Club Nacional de Football miho conoci como Nacional ta e club mas grandi di futbol di Montevidéu Uruguay,18,139
"Un riu ta un kurso di awa natural, normalmente di awa dushi, ku ta laba bai drenta un oceano, un [[lago]], un laman of un otro riu.",Un riu ta un kurso di awa natural normalmente di awa dushi ku ta laba bai drenta un oceano un lago un laman of un otro riu,27,235
"Brisbane ta un siudad den [[Australia]], tin un populashon ta mas of menos 2.308.000 (2015).",Brisbane ta un siudad den Australia tin un populashon ta mas of menos,13,180
Manuel Carlos Valls Galfetti (n. 13 di ougustus [[1962]] na Barcelona) ta politiko franses i [[spaño]] ku a sirbi bou [[presidente]] [[François Hollande]] komo [[promé minister]] di [[Fransia]] di [[1 di aprel]] [[2014]] te 6 di desèmber [[2016]].,Manuel Carlos Valls Galfetti ta politiko franses i spaño ku a sirbi bou presidente François Hollande komo promé minister di Fransia di di aprel te di desèmber,27,42
Nauru ta un pais situá den [[Oseania]].,Nauru ta un pais situá den Oseania,7,440
"E [[kapital]] di Nauru ta Yaren (""de facto"").",E kapital di Nauru ta Yaren,6,430
"Na Nauru tin 2 idioma ofisial, ku ta [[Ingles]] i [[Idioma Nauru]].",Na Nauru tin idioma ofisial ku ta Ingles i Idioma Nauru,11,453
"Hódmezővásárhely ta un siudat na [[Hungria]], situá na Riu Tisza den e parti suit di e pais.",Hódmezővásárhely ta un siudat na Hungria situá na Riu Tisza den e parti suit di e pais,17,317
"E [[kapital]] di Java ta [[Jakarta]], ku tambe ta kapital i sede di gobiernu di Republika di Indonesia.",E kapital di Java ta Jakarta ku tambe ta kapital i sede di gobiernu di Republika di Indonesia,18,22
"Sharlon Romans Emederio Schoop (nasé dia 15 di aprel, 1987 na [[Willemstad]], [[Kòrsou]]) ta un pelotero [[Hulandes]] ku aktualmente ta forma parti di e organisashon di Baltimore Orioles.",Sharlon Romans Emederio Schoop ta un pelotero Hulandes ku aktualmente ta forma parti di e organisashon di Baltimore Orioles,19,63
"[[Jonathan Schoop]], ruman mas grandi di Sharlon, tambe ta forma parti di e organisashon di Baltimore Orioles.",Jonathan_Schoop ruman mas grandi di Sharlon tambe ta forma parti di e organisashon di Baltimore Orioles,16,496
"Schoop a representa [[Hulanda]] na e World Baseball Classic 2009 na [[San Juan]], [[Puerto Rico]] and [[Miami]], [[Florida]].",Schoop a representa Hulanda na e World Baseball Classic na San Juan Puerto Rico and Miami Florida,17,393
Euro (simbolo €) ta e [[moneda]] ku ta wordu uza komo moneda di pago ofisial na 19 di e 27 estado-miembro di [[Union Oropeo]].,Euro ta e moneda ku ta wordu uza komo moneda di pago ofisial na di e estadomiembro di Union Oropeo,20,154
Euro a wordu introdusi [[1 di yanüari]] [[2002]].,Euro a wordu introdusi _di_yanüari,5,376
E siguente paisnan den [[Oropa]] ta uza Euro:,E siguente paisnan den Oropa ta uza Euro,8,219
"Jefferson Davis (Christian County, ([[Kentucky]]), [[3 di yüni]] 1808 - [[New Orleans]], 6 di desember [[1889]]), tabata u politiko i militar merikano.",Jefferson Davis _di_yüni New Orleans di desember tabata u politiko i militar merikano,13,83
E famia Davis a biba na [[Louisiana]] i Mississippi.,E famia Davis a biba na Louisiana i Mississippi,9,211
"Guillermo Alberto Santiago Lasso Mendoza ([[Guayaquil]], 16 di novèmber [[1955]]) ta un polítiko i ekonomista ekuatoriano.",Guillermo Alberto Santiago Lasso Mendoza ta un polítiko i ekonomista ekuatoriano,11,431
E ta e di 47 i aktual presidente di [[Ecuador]] desde dia 24 di mei 2021.,E ta e di i aktual presidente di Ecuador desde dia di mei,13,283
"Hoger algemeen voortgezet onderwijs, abreviá komo HAVO, ta e prome ku delaster nivel mas haltu denter di enseñansa secundario den [[Reino Hulandes]] y Surnam.",Hoger algemeen voortgezet onderwijs abreviá komo HAVO ta e prome ku delaster nivel mas haltu denter di enseñansa secundario den Reino_Hulandes y Surnam,23,466
"Hulanda (òf Ulanda) ta un país den [[Oropa]] ku ta limitá pa e Laman Nort den nort i wèst di e país, [[Bélgika]] den zùit, i [[Alemania]] den ost.",Hulanda ta un país den Oropa ku ta limitá pa e Laman Nort den nort i wèst di e país Bélgika den zùit i Alemania den ost,27,90
"Hulanda, [[Kòrsou]], [[Sint Maarten]] i [[Aruba]] huntu ta forma e [[Reino Hulandes]] (""Koninkrijk der Nederlanden"" na [[hulandes]]).",Hulanda Kòrsou Sint Maarten i Aruba huntu ta forma e Reino Hulandes,12,432
E Korte Internashonal di Hustisia i e Korte Penal Internashonal ta situá na [[Den Haag]].,E Korte Internashonal di Hustisia i e Korte Penal Internashonal ta situá na Den_Haag,14,393
"Bou di Carlos V, Emperador di e Imperio Santu Romano, lider di e Imperio Burgoño i rei di [[Spaña]], e region tabata parte di e Dieshete Provinsianan di Hulanda, ku tambe tabata inkluí gran parti di Belgica, Luxembourg, i pida di [[Fransia]] i [[Alemania]].",Bou di Carlos V Emperador di e Imperio Santu Romano lider di e Imperio Burgoño i rei di Spaña e region tabata parte di e Dieshete Provinsianan di Hulanda ku tambe tabata inkluí gran parti di Belgica Luxembourg i pida di Fransia i Alemania,44,246
"E Guerra di Ochenta Aña entre e provinsianan i [[Spaña]] a cuminsa na aña 1568. na aña 1579, e parti nort di e Dieshete Provinsianan a deklará su mes independiente i a forma e Union di Utrecht, lokual ta mirá komo e fundashon di Hulanda.",E Guerra di Ochenta Aña entre e provinsianan i Spaña a cuminsa na aña na aña e parti nort di e Dieshete Provinsianan a deklará su mes independiente i a forma e Union di Utrecht lokual ta mirá komo e fundashon di Hulanda,43,116
"Den kuminsamentu di e tempu modèrnu di Europa e tabata tin e siudat di negoshi mas riku ([[Amsterdam]]) i e promé ""beurs"" na mundo.",Den kuminsamentu di e tempu modèrnu di Europa e tabata tin e siudat di negoshi mas riku i e promé beurs na mundo,23,239
"Esaki tabata konsistí di Hulanda, [[Bélgika]] i Luxembourg.",Esaki tabata konsistí di Hulanda Bélgika i Luxembourg,8,130
"Hulanda tabata tin varios colonia, manera India Hulandes (awor [[Indonesia]]) i [[Sürnam]].",Hulanda tabata tin varios colonia manera India Hulandes i Sürnam,10,110
Hulanda a ceda neutral durante e Promé Guera Mundial i tabata tin intencion di hasi esei den e [[Di Dos Guera Mundial]].,Hulanda a ceda neutral durante e Promé Guera Mundial i tabata tin intencion di hasi esei den e Di_Dos_Guera_Mundial,19,500
"Locual a resultá tabata su partisipacion den e aliansa entre [[Inglatera]] i [[Fransia]], i su pedido di ayudo.",Locual a resultá tabata su partisipacion den e aliansa entre Inglatera i Fransia i su pedido di ayudo,18,496
Awor e Aliadónan tabata tin nan wowo riba Alemania i Hulanda tabata liberá porfin riba [[5 di mei]] [[1945]] (solamente tres dia promé ku tur forsa aleman a capitulá).,Awor e Aliadónan tabata tin nan wowo riba Alemania i Hulanda tabata liberá porfin riba _di_mei,16,2
"Ainda mas, Hulanda tabata un di e 12 paísnan ku a funda e Organisashon di Pacto Nort Atlántiko (NAVO na hulandes, NATO na ingles) i un di e seis ku a funda e Comunidad Oropeo di Carbon i Stal, ku despues a bira e [[Union Oropeo]].",Ainda mas Hulanda tabata un di e paísnan ku a funda e Organisashon di Pacto Nort Atlántiko i un di e seis ku a funda e Comunidad Oropeo di Carbon i Stal ku despues a bira e Union_Oropeo,38,389
Hulanda tabata un demokrasia parlamentario for di aña 1848 i un [[monarkia constitucional]] for di 1815.,Hulanda tabata un demokrasia parlamentario for di aña i un monarkia_constitucional for di,13,356
"E monarca ta e cabes di estado, cual ta [[Rey Willem-Alexander]].",E monarca ta e cabes di estado cual ta Rey_WillemAlexander,10,113
"E cabes di gobièrnu ta e [[Promé minister]], ""Minister President"" na hulandes.",E cabes di gobièrnu ta e Promé_minister Minister President na hulandes,11,462
"Dia 7 febrüari, 2006, e [[Tweede Kamer]] a introdusí e derecho di inisiativa popular (""volksinitiatief"") na un nivel nashonal.",Dia febrüari e Tweede_Kamer a introdusí e derecho di inisiativa popular na un nivel nashonal,15,503
"Sinembargo, católiconan no tabata permití di tin funkshon den gobièrnu te ku [[siglo 19]] i tabata tin restriccion protestant riba tur edifisio católico i hudiu.",Sinembargo católiconan no tabata permití di tin funkshon den gobièrnu te ku siglo_ i tabata tin restriccion protestant riba tur edifisio católico i hudiu,24,348
Entre 1839 i 1940 Hulanda a purba di ta neutral banda di mayoria asuntu internacional i a logra di ceda afó di e Promé Guera Mundial (maske esaki a faya den [[Di Dos Guera Mundial]]).,Entre i Hulanda a purba di ta neutral banda di mayoria asuntu internacional i a logra di ceda afó di e Promé Guera Mundial,24,116
"Eleccion ta planiá pa 22 novèmber, [[2006]].",Eleccion ta planiá pa novèmber,5,468
"E desishonnan kontroversial di minister Verdonk tokante e estado legal di polítiko Ayaan Hirsi Ali, e gobièrnu hulandes a cai den crisis riba [[29 di yüni]], [[2006]].",E desishonnan kontroversial di minister Verdonk tokante e estado legal di polítiko Ayaan Hirsi Ali e gobièrnu hulandes a cai den crisis riba _di_yüni,24,348
Jan-Peter Balkenende a presentá su cabinèt temporal na e Reina riba [[7 di yüli]].,JanPeter Balkenende a presentá su cabinèt temporal na e Reina riba _di_yüli,12,190
"Riba [[1 di yüni]], 2005, 61,6% di votadónan a disidí den un [[referèndum]] kontra un konstitushon pa e [[Union Oropeo]], tres dia despues ku Fransia a vota kontra.",Riba _di_yüni di votadónan a disidí den un referèndum kontra un konstitushon pa e Union Oropeo tres dia despues ku Fransia a vota kontra,24,192
"Anglo Nubian ([[Ingles]]: ""Nubian goat"", [[Spaño]]: ""Anglo Nubiano"" of [[Hulandes]]:  ""Nubische geit"") ta un rasa di cabritu cu a na [[Inglatera]] pa medio di crusamento di e cabritonan nativo cu e rasanan Zaraiby y Jamnapari cualnan a wordo treci for di [[Egipto]] y [[India]] respectivamente.",Anglo Nubian ta un rasa di cabritu cu a na Inglatera pa medio di crusamento di e cabritonan nativo cu e rasanan Zaraiby y Jamnapari cualnan a wordo treci for di Egipto y India respectivamente,35,116
E prome cabritonan Nubian Ingles a yega Merca na [[1909]].,E prome cabritonan Nubian Ingles a yega Merca na,9,479
Na [[Aruba]] e prome ehemplarnan a yega Sta.,Na Aruba e prome ehemplarnan a yega Sta,8,385
"Rosa na [[1980]], procedente di Merca.",Rosa na procedente di Merca,5,433
Aki nan ta conoci como “Anglo [[Nubian]]”.,Aki nan ta conoci como “ Anglo Nubian ”,9,255
Nubian ta region cual awendia ta e parti noord di [[Sudan]] y e parti sur di Egipto.,Nubian ta region cual awendia ta e parti noord di Sudan y e parti sur di Egipto,17,147
"Su [[lana]] ta cortico, fini y ta briya.",Su lana ta cortico fini y ta briya,8,406
E ta e [[lenga materno]] di mas of menos 40 miyon hende.,E ta e lenga_materno di mas of menos miyon hende,10,434
Polaco ta wordo papia primeramente na [[Polonia]] y ta haya gruponan grandi di papiado entre otro na Merca y na paisnan di loke tabata antes Union Sovietico manera [[Ukrania]] y [[Lituania]].,Polaco ta wordo papia primeramente na Polonia y ta haya gruponan grandi di papiado entre otro na Merca y na paisnan di loke tabata antes Union Sovietico manera Ukrania y Lituania,31,384
1960 ta un [[schrikkeljaar]] kuminsando riba un djabierne riba e [[kalènder gregoriano]].,ta un schrikkeljaar kuminsando riba un djabierne riba e kalènder gregoriano,11,355
Dublin ta e [[kapital]] i siudat mas grandi di Republika di [[Irlanda]].,Dublin ta e kapital i siudat mas grandi di Republika di Irlanda,12,375
"Fluminense Football Club of Fluminense ta un klup di futbòl di e siudat di [[Rio de Janeiro]], [[Brazil]].",Fluminense Football Club of Fluminense ta un klup di futbòl di e siudat di Rio_de_Janeiro Brazil,16,458
FFC ta wordo konsidera komo e klup mas eksitoso di [[Rio de Janeiro]].,FFC ta wordo konsidera komo e klup mas eksitoso di Rio_de_Janeiro,11,444
"Ariel Henry (n. 6 di november [[1949]]) ta un neurosiruhano i politiko [[haiti]]ano, kende desde 20 di yüli 2021 ta sirbi komo [[Promé minister]] i [[Presidente]] interino di [[Haiti]] despues di e asesinato di Jovenel Moïse.",Ariel Henry ta un neurosiruhano i politiko haitiano kende desde di yüli ta sirbi komo Promé minister i Presidente interino di Haiti despues di e asesinato di Jovenel Moïse,29,345
Panama ta un pais den [[Amerika Sentral]].,Panama ta un pais den Amerika_Sentral,6,480
E kapital di Panama ta e [[Siudad di Panama]].,E kapital di Panama ta e Siudad_di_Panama,7,313
"Cambodja òf Kampuchea, ofisialmente Reino di Cambodja, ta un pais den [[Asia]], den e parti suit di e peninsula indo-chines.",Cambodja òf Kampuchea ofisialmente Reino di Cambodja ta un pais den Asia den e parti suit di e peninsula indochines,20,260
"E tin un area di 181.035 kilometer kuadrá i tin frontera komun ku [[Tailandia]] den nort west, [[Laos]] den nort, [[Vietnam]] den ost i e Golfo di Tailandia den suitwest.",E tin un area di kilometer kuadrá i tin frontera komun ku Tailandia den nort west Laos den nort Vietnam den ost i e Golfo di Tailandia den suitwest,29,90
[[Phnom Penh]] ta e [[kapital]] i siudat mas grandi di e pais.,Phnom_Penh ta e kapital i siudat mas grandi di e pais,11,24
"Paul Ludwig Hans Anton von Beneckendorff und von Hindenburg, mas conosi komo Paul von Hindenburg, (n. 2 di oktober 1847 na Posen - f. 2 di ougustus [[1934]] na Nuedeck) tabata un politiko y marechal alemán, importante figura durante e [[Prome Guera Mundial]].",Paul Ludwig Hans Anton von Beneckendorff und von Hindenburg mas conosi komo Paul von Hindenburg tabata un politiko y marechal alemán importante figura durante e Prome_Guera_Mundial,26,468
E tabata tambe [[presidente]] di [[Republika di Weimar]] y [[Di Tres Reich]] di 12 di mei [[1925]] te 2 di ougustus [[1934]].,E tabata tambe presidente di Republika di Weimar y Di Tres Reich di di mei te di ougustus,18,469
