text,text_preprocessed,LEN,label
"Anpir mongol sa fondé on koumansman di xiiie syèk pa [[Gengis Khan]], so tiboug ké piti-tiboug ké yé larmé.",Anpir mongol sa fondé on koumansman di xiiie syèk pa Gengis_Khan so tiboug ké pititiboug ké yé larmé,18,142
"[[À]] finisman-an di xiiie syèk, i ka étann so kò di [[Méditérané]]-a o [[Pasifik]] é di [[Sibéri]] à Enn ké à Endochin, mè pa ka enkli téritwar vasal-ya di ansyen Anpir di [[Risi]] ni Endonchin-an.",À finismanan di xiiie syèk i ka étann so kò di Méditéranéa o Pasifik é di Sibéri à Enn ké à Endochin mè pa ka enkli téritwar vasalya di ansyen Anpir di Risi ni Endonchinan,35,32
Sa tèrm [[gen]] roun sans pli larj ki so asèpsyon ékivalant ofisyèl « kominikasyon élèktronik ».,Sa tèrm gen roun sans pli larj ki so asèpsyon ékivalant ofisyèl « kominikasyon élèktronik »,16,114
"[[Annan]] koumansman-an dé télékominikasyon modèrn, dé envantò kou [[Antonio Meucci]], [[Alexander Graham Bell]] oben [[Guglielmo Marconi]] té mété o pwen dé dispozitif di kominikasyon kou télégraf-a, téléfonn-an oben radjo-a.",Annan koumansmanan dé télékominikasyon modèrn dé envantò kou Antonio Meucci Alexander Graham Bell oben Guglielmo Marconi té mété o pwen dé dispozitif di kominikasyon kou télégrafa téléfonnan oben radjoa,29,142
"Léro (€) sa lanmonnen di linyon ékonnonmik é monnétèr, ki fòrmen osen di [[Linyon éropéyen]]-an ; li sa koumen à dis-nòv Léta manm di [[Linyon éropéyen]]-an ki ka fòrmen zonn léro-a.",Léro sa lanmonnen di linyon ékonnonmik é monnétèr ki fòrmen osen di Linyon_éropéyenan li sa koumen à disnòv Léta manm di Linyon_éropéyenan ki ka fòrmen zonn léroa,27,224
"Kat mikro-Léta (Landò, Monnako, [[Sen-Maren]] ké [[Vatikan]]) sa égalman otorizé à itilizé léro, ensi ki 2 péy éropéyen ki pa manm, Monnténégro ké [[Kosovo]] ki ka itilizé li de facto.",Kat mikroLéta sa égalman otorizé à itilizé léro ensi ki péy éropéyen ki pa manm Monnténégro ké Kosovo ki ka itilizé li de facto,24,118
"Ròt péy ganyen yé lanmonnen nasyonnal ki lyannen ké léro-a ([[Bénen]], [[Bosni]]-Herzégovin, [[Birkina Faso]], Kanmroun, [[Kap]]-Vèrt, Konmò, Konngo ([[Brazzaville]]), Kot di Livwè, [[Gabon]], [[Giné ékwatoryal]], [[Giné-Biso]], [[Mali]], [[Nijèr]], [[Nouvèl-Kalédonni]], [[Polinézi fransé]], Walis-ké-Foutouna, Répiblik santrafriken, Saw Tonmé-ké-Prensip, [[Sénégal]], [[Tchad]], Togo).",Ròt péy ganyen yé lanmonnen nasyonnal ki lyannen ké léroa Kot di Livwè Gabon Giné ékwatoryal GinéBiso Mali Nijèr NouvèlKalédonni Polinézi fransé WaliskéFoutouna Répiblik santrafriken Saw TonmékéPrensip Sénégal Tchad Togo,30,3
"Léro-a sa dézyenm lanmonnen o monn pou montan-an dé tranzagsyon, dèyè dolar anmériken é divan [[yuan]] chinwè.",Léroa sa dézyenm lanmonnen o monn pou montanan dé tranzagsyon dèyè dolar anmériken é divan yuan chinwè,17,165
"Léro-a sa jéré pa Labank santral éropéyen-an ([[LSE]]) ki ka syéjé atè Frangfò é pa Lérosistenm-an, ki konpozé dé labank santral dé léta di zonn léro-a.",Léroa sa jéré pa Labank santral éropéyenan ki ka syéjé atè Frangfò é pa Lérosistenman ki konpozé dé labank santral dé léta di zonn léroa,25,324
"Antan ki labank santral endépandan, [[LSE]] sa linik enstans ki ganyen pouvwè-a di figsé roun politik monnétèr pou ansanm-an di zonn léro-a.",Antan ki labank santral endépandan LSE sa linik enstans ki ganyen pouvwèa di figsé roun politik monnétèr pou ansanman di zonn léroa,22,324
"Lérosistenm-an ka partisipé à lenprésyon-an, frap-a ké distribisyon-an dé biyé ké pyès annan tout Léta-ya ki mann ; i ka véyé égalman o bon Fongsyonnman dé sistenm di [[péyman]] osen di zonn léro-a.",Lérosistenman ka partisipé à lenprésyonan frapa ké distribisyonan dé biyé ké pyès annan tout Létaya ki mann i ka véyé égalman o bon Fongsyonnman dé sistenm di péyman osen di zonn léroa,32,156
"Tout pyès-ya an léro ka posédé roun fas éropéyen ki koumen (1, 2 ké 5 santim : [[Léròp]]-a annan monn-an ; 10, 20 ké 50 santim : [[Léròp]] kou roun alyans di Léta ; 1 ké 2 léro : [[Léròp]] san frontchè) ké roun fas èspésifik o péy émétò (menm bèt pou Monnako, [[Sen-Maren]], [[Vatikan]] ké Landò, Léta an linyon monnétèr ké yé vwézen imédja ki sa otorizé à frapé yé pròp pyès).",Tout pyèsya an léro ka posédé roun fas éropéyen ki koumen ké roun fas èspésifik o péy émétò,18,114
Oun nouvèl séri di pyès sa frapé dipi finisman 2007 ké roun dékalaj pou lanmonnen italyen-an (ki ka frapé osi pyès-ya di [[Vatikan]] é di [[Sen-Maren]]).,Oun nouvèl séri di pyès sa frapé dipi finisman ké roun dékalaj pou lanmonnen italyenan,15,87
"Pon, lapòrt ké lafinèt dé biyé ki ka senbolizé louvriti-a di [[Léròp]] asou rès-a di monn é dé lyannaj ant pèp-ya.",Pon lapòrt ké lafinèt dé biyé ki ka senbolizé louvritia di Léròp asou rèsa di monn é dé lyannaj ant pèpya,21,261
"L챵 di signatir-a di tr챕t챕 di Maastricht, Rw챕yonm-Ini k챕 [[Dannmark]] ka obt챕ni d챕 lopsyon di r챕tr챔 pou pa partisip챕 횪 linyon monn챕t챔r-a ki k챕 anm챵rfr챕z챕 pa lentrodigsyon di l챕ro-a.",L챵 di signatira di tr챕t챕 di Maastricht Rw챕yonmIni k챕 Dannmark ka obt챕ni d챕 lopsyon di r챕tr챔 pou pa partisip챕 횪 linyon monn챕t챔ra ki k챕 anm챵rfr챕z챕 pa lentrodigsyon di l챕roa,29,284
"À pati di lentrodigsyon-an di léro, lenflasyon-an ki té pèrsouvwè atè [[Lafrans]] té nétman pli élvé ki lenflasyon réyèl.",À pati di lentrodigsyonan di léro lenflasyonan ki té pèrsouvwè atè Lafrans té nétman pli élvé ki lenflasyon réyèl,19,213
"[[Ensi]], lendis dé pri osen di zonn léro-a rété enféryò à sa-a dé péy éropéyen ki pa entrodjwi lanmonnen koumen-an.",Ensi lendis dé pri osen di zonn léroa rété enféryò à saa dé péy éropéyen ki pa entrodjwi lanmonnen koumenan,20,58
Labank di [[Lafrans]] montré ki lentrodigsyon-an di léro prodjwi so kò similtannéman ké roun ros enpòrtan dé pri di limobilyé é dé prodjwi pétrolyé.,Labank di Lafrans montré ki lentrodigsyonan di léro prodjwi so kò similtannéman ké roun ros enpòrtan dé pri di limobilyé é dé prodjwi pétrolyé,24,323
Mardi a jou di lasimèn ki ka siksédé o [[Lendi]] é ki ka présédé [[Mèrkrédi]].,Mardi a jou di lasimèn ki ka siksédé o Lendi é ki ka présédé Mèrkrédi,15,305
"Sé ròt jour di lasimèn sa [[Lendi]], [[Mèrkrédi]], [[Jédi]], [[Vandrédi]], [[Sanmdi]] ké [[Dimanch]].",Sé ròt jour di lasimèn sa Lendi Mèrkrédi Jédi Vandrédi Sanmdi ké Dimanch,13,306
"Dolar ($, Unicode U+0024) sa non-an di lanmonnen di plizyò péy, don [[Lostrali]], [[Kannanda]], [[Létazini]], Nouvèl-Zélann, sèrten léta dé [[Karayb]], di [[Lazi]] é di [[Lanmérik di Sid]].",Dolar sa nonan di lanmonnen di plizyò péy don Lostrali Kannanda Létazini NouvèlZélann sèrten léta dé Karayb di Lazi é di Lanmérik di Sid,24,300
"Atè [[Kannanda]], annan réjyon frankofonn-yan, dolar-a sa aplé popilèrman « loonie » oben « pyas ».",Atè Kannanda annan réjyon frankofonnyan dolara sa aplé popilèrman « loonie » oben « pyas »,16,280
Pyas-a té roun linité monnétèr ki té gen kour o [[Kannanda]] anvan rivé-a dé Britannik.,Pyasa té roun linité monnétèr ki té gen kour o Kannanda anvan rivéa dé Britannik,15,59
"[[A]] té dé pyès ékivalan o dolar, mé ki té ka provni di ròt réjyon di monn, kou Lanpir otoman ké Répiblik di Véniz.",A té dé pyès ékivalan o dolar mé ki té ka provni di ròt réjyon di monn kou Lanpir otoman ké Répiblik di Véniz,24,261
"[[Annan]] [[Lanmérik di Nò]] britannik-a, lizaj-a té di konsidéré pyas kou tradigsyon fransé-a di dolar.",Annan Lanmérik di Nò britannika lizaja té di konsidéré pyas kou tradigsyon franséa di dolar,15,172
"[[A]] an koumansman di xxe syèk ki mo dolar-a koumansé ranplasé pyas an fransé kannandjen, asou biyé-ya di labank bilenng ké inilenng fransé.",A an koumansman di xxe syèk ki mo dolara koumansé ranplasé pyas an fransé kannandjen asou biyéya di labank bilenng ké inilenng fransé,23,42
"[[Pa]] lègzanp, pannan lannen-yan 1910, sèrten labank té ka émèt dé « dis pyas » alò ki ròt té ka émèt dé « di dolar ».",Pa lègzanp pannan lannenyan sèrten labank té ka émèt dé « dis pyas » alò ki ròt té ka émèt dé « di dolar »,25,118
Zil Kanari oben Kanari (an espagnol : Canarias) sa roun larchipèl di [[loséyan Atlantik]] sitchwé o larj di lakot-ya di Sahara ògsidantal é di [[Maròk]].,Zil Kanari oben Kanari sa roun larchipèl di loséyan_Atlantik sitchwé o larj di lakotya di Sahara ògsidantal é di Maròk,20,135
"Simenn-an oben lasimenn-an (di [[laten]] septimana : « sètchenm »), abréjé an « sim.",Simennan oben lasimennan abréjé an « sim,7,202
"», sa roun péryòd di sèt [[jou]] konsékitif.",» sa roun péryòd di sèt jou konsékitif,8,307
"Édité, o sans larj, roukouvri tout fòrm di tèks : litérèr, syantifik, partisyon mizikal, kod enfòrmatik, imaj, [[etc]].",Édité o sans larj roukouvri tout fòrm di tèks litérèr syantifik partisyon mizikal kod enfòrmatik imaj etc,17,142
"Zil Féroé (an féroyen : Føroyar, prounonsé [ˈføːɹjaɹ] ; an danwa : Færøerne, prounonsé [ˈfɛɐ̯ˌøːˀɐnə]) sa roun péyi konstitif di Rwayom di Dannmark, ké [[Dannmark]] é Groenland.",Zil Féroé sa roun péyi konstitif di Rwayom di Dannmark ké Dannmark é Groenland,14,221
"Malawi, an fòrm lonng Répiblik di Malawi (an anglè Republic of Malawi, an chichewa Malaŵi, ou Nyassaland jouk an 1964), sa roun Léta sitchwé an [[Lafrik]] ostral, ant [[Mozanbik]], [[Zanbi]] ké [[Tanzani]].",Malawi an fòrm lonng Répiblik di Malawi sa roun Léta sitchwé an Lafrik ostral ant Mozanbik Zanbi ké Tanzani,19,112
"[[Thomas Alva Edison]], né 11 févriyé 1847 atè [[Milan]] annan [[Ohio]] é mouri 18 òktòb 1931 atè [[West Orange]] annan [[New Jersey]], sa roun envantò, roun syantifik é roun endistriyèl amériken.",Thomas_Alva_Edison né févriyé atè Milan annan Ohio é mouri òktòb atè West Orange annan New Jersey sa roun envantò roun syantifik é roun endistriyèl amériken,25,2
"Fondatò di [[General Electric]]-a, roun dé pronmyé pwisans endistriyèl mondjal, li sa roun envantò prolifik (pli di 1 000 brévè) é kontrovèrsé.",Fondatò di General_Electrica roun dé pronmyé pwisans endistriyèl mondjal li sa roun envantò prolifik é kontrovèrsé,16,142
"[[Antoni van Leeuwenhoek]] (24 òktòb 1632 atè [[Delft]] - 26 out 1723 atè [[Delft]]) sa roun komèrsan é savan néyèrlandè, konnèt pou so amélyorasyon di mikroskòp é kou roun dé prékirsò di byoloji sélilèr-a é di mikrobyoloji-a.",Antoni_van_Leeuwenhoek sa roun komèrsan é savan néyèrlandè konnèt pou so amélyorasyon di mikroskòp é kou roun dé prékirsò di byoloji sélilèra é di mikrobyolojia,24,333
"Li de facto pourswvi òv di [[Jan Swammerdam]], ki té ka viv koté [[Amsterdam]].",Li de facto pourswvi òv di Jan_Swammerdam ki té ka viv koté Amsterdam,13,48
Leeuwenhoek ka dévlopé tèknik pou fabriké dé lanti di [[mikroskòp]] di roun kalté é roun pwisans enkonnèt ayò annan monn syantifik-a di so lépòk.,Leeuwenhoek ka dévlopé tèknik pou fabriké dé lanti di mikroskòp di roun kalté é roun pwisans enkonnèt ayò annan monn syantifika di so lépòk,24,213
"Dè 1674, i ka an tiré di nonbréz é étonant òbsèrvasyon — dékouvèrt dé protozoèr, dé spèrmatozoyid — [[trè]] an avans asou so tan.",Dè i ka an tiré di nonbréz é étonant òbsèrvasyon — dékouvèrt dé protozoèr dé spèrmatozoyid — trè an avans asou so tan,23,142
"[[J.-K]].. Jayinism-an oben dharma jayin ka konté prè di dis milyon di fidèl annan monn-an, asèt ké layik ki konfondou, an majorité an [[Enn]] (30 000 an Éròp ké 100 000 o [[Étazini]]).",JK Jayinisman oben dharma jayin ka konté prè di dis milyon di fidèl annan monnan asèt ké layik ki konfondou an majorité an Enn,24,329
"Lésans-a sa roun likid enflanmab, isou di distiyasyon-an di pétròl, ki itilizé kou karbiran annan [[motò]]-ya ké konbisyon entèrn.",Lésansa sa roun likid enflanmab isou di distiyasyonan di pétròl ki itilizé kou karbiran annan motòya ké konbisyon entèrn,19,213
[[A]] roun karbiran pou [[motò]] ké alimaj koumandé ([[motò]] lésans).,A roun karbiran pou motò ké alimaj koumandé,8,335
"[[A]] roun mélanj d’idrokarbir, okèl pouvé fika ajouté dé additif pou karbiran.",A roun mélanj d ’ idrokarbir okèl pouvé fika ajouté dé additif pou karbiran,14,308
"[[Parmi]] alkann-yan, Dé ka jwé oun rol partikilyé : òktann-an C8H18 é èptann-an C7H16.",Parmi alkannyan Dé ka jwé oun rol partikilyé òktannan CH é èptannan CH,13,202
"Inité di mizour anglo-saksonn dé inité di mizour orijinèr d'Anglétèr òkò itilizé, annan sèrten ka, annan divèr péyi anglo-sakson oben ki [[gen]] roun éritaj komen ké Rwayom-Ini.",Inité di mizour anglosaksonn dé inité di mizour orijinèr dAnglétèr òkò itilizé annan sèrten ka annan divèr péyi anglosakson oben ki gen roun éritaj komen ké RwayomIni,27,213
"[[Pyé]] anglé ka antrétni ké pyé romen rasyo trant-sis à trant-senk, kobsékans di définisyon-an di [[chan]] anglé di référans, oksgang-a, ki ka [[valé]] 15 akr.",Pyé anglé ka antrétni ké pyé romen rasyo trantsis à trantsenk kobsékans di définisyonan di chan anglé di référans oksganga ki ka valé akr,24,213
"Oun òrdinatò sa roun sistenm di trétman di enfòrmasyon-an ki progranmab tèl ki défini pa [[Turing]] é ki ka fonksyonnen pa lèktir sékansyèl-a di roun ansanm di enstriksyon, òrganizé an progranm, ki li ka fè ègzékité dé opérasyon lojik é aritmétik.",Oun òrdinatò sa roun sistenm di trétman di enfòrmasyonan ki progranmab tèl ki défini pa Turing é ki ka fonksyonnen pa lèktir sékansyèla di roun ansanm di enstriksyon òrganizé an progranm ki li ka fè ègzékité dé opérasyon lojik é aritmétik,41,108
[[So]] striktir fizik atchwèl ka fè ki tout opérasyon-yan ka répozé asou lojik binèr-a é asou dé nonm fòrmé à partir di chif binèr.,So striktir fizik atchwèl ka fè ki tout opérasyonyan ka répozé asou lojik binèra é asou dé nonm fòrmé à partir di chif binèr,24,114
Èsprésyon-an téyori di rélativité-a ka ranvwayé pli souvan-an à Dé téyori konplémantèr ki élaboré pa [[Albert Einstein]] : rélativité rèstrent-a ké rélativité jénéral-a.,Èsprésyonan téyori di rélativitéa ka ranvwayé pli souvanan à Dé téyori konplémantèr ki élaboré pa Albert_Einstein rélativité rèstrenta ké rélativité jénérala,21,219
"[[Annan]] [[parti]] diskisyon-an di sa artik, fizisyen alman-an [[Alfred Bucherer]] ki ka itilizé pou pronmyé fwè-a tèrm-an « téyori-a di rélativité-a » (Relativitätstheorie).",Annan parti diskisyonan di sa artik fizisyen almanan Alfred Bucherer ki ka itilizé pou pronmyé fwèa tèrman « téyoria di rélativitéa »,22,299
"[[Annan]] sik-a di lavi-a dé « plant ké grenn », ki aplé èspèrmatofit, ""'grenn""-an sa èstriktir ki ka kontni é protéjé anbriyon véjétal-a.",Annan sika di lavia dé « plant ké grenn » ki aplé èspèrmatofit grennan sa èstriktir ki ka kontni é protéjé anbriyon véjétala,23,325
"Di sa fè, li sa konpozé an menm tan di [[parti]] ki provini di èsporofit matèrnèl (anvlop-ya di grenn-an), di gamétofit (tisou-ya di rézèrv di grenn-an) é di èsporofit di jénérasyon swivant : anbriyon-an.",Di sa fè li sa konpozé an menm tan di parti ki provini di èsporofit matèrnèl di gamétofit é di èsporofit di jénérasyon swivant anbriyonan,25,324
"Énèrji solèr sa fraksyon-an di énèrji élèktromagnétik-a ki ka provini di Solèy é ka travèrsé latmòsfè-a, ki ka absòrbé roun [[parti]] di énèrji-a, é ka parvini à sirfas-a di [[Latè]]-a. Asou [[Latè]], énèrji solèr-a sa à lorijin-an di sik dilo-a, di [[van]] é si fotosentèz-a réyalizé pa règn véjétal-a, don ka dépann règn zannimo-a [[via]] chenn alimantèr-ya.",Énèrji solèr sa fraksyonan di énèrji élèktromagnétika ki ka provini di Solèy é ka travèrsé latmòsfèa ki ka absòrbé roun parti di énèrjia é ka parvini à sirfasa di Latèa Asou Latè énèrji solèra sa à lorijinan di sik diloa di van é si fotosentèza réyalizé pa règn véjétala don ka dépann règn zannimoa via chenn alimantèrya,57,105
Solèy-a sa à lorijin-an di laplipa dé énèrji asou [[Latè]]-a à èsépsyon-an di énèrji nikléyèr-a é di jéyométri-a profonn-an.,Solèya sa à lorijinan di laplipa dé énèrji asou Latèa à èsépsyonan di énèrji nikléyèra é di jéyométria profonnan,19,194
"Sours-ya d'énèrji isou endirèkman di énèrji solèr notaman : énèrji idrolik-a, dérivé di énèrji sinétik-a dilo-a don sik-a ka dépann di Solèy, énèrji marémotris-a isou prensipalman di léfè-a dé fòs di gravitasyon di Lalin-an é pli fèbman di [[sala]] di Solèy é ka dépann di ròt paramèt tèl ki jéyografi dé kot.",Soursya dénèrji isou endirèkman di énèrji solèr notaman énèrji idrolika dérivé di énèrji sinétika diloa don sika ka dépann di Solèy énèrji marémotrisa isou prensipalman di léfèa dé fòs di gravitasyon di Lalinan é pli fèbman di sala di Solèy é ka dépann di ròt paramèt tèl ki jéyografi dé kot,51,105
