Text,Wiki_ID,Wikidata_ID,Source
Valérie Gauvin,71435,Q21032113,Wikipedia
coeur,None,Q20669022,OpenTapioca
Cisjordanie,None,Q36678,OpenTapioca
Gaza,None,Q39760,OpenTapioca
New Deal,None,Q978321,OpenTapioca
ACDI,None,Q1051645,OpenTapioca
.Ayiti,None,Q790,OpenTapioca
Julian Fantino,None,Q6307149,OpenTapioca
Zaza,84292,Q3574960,Wikipedia
Bruno Paviot,None,Q21693715,OpenTapioca
inspecteur,None,Q1414822,OpenTapioca
Piérick Tournier,None,Q3389622,OpenTapioca
Solal Forte,None,Q16677381,OpenTapioca
Jaïa Caltagirone,None,Q60182546,OpenTapioca
Pouvwa lejislatif,76258,Q11204,Wikipedia
Pati Kominis Ayisyen,None,Q3366221,OpenTapioca
Yvan Dautin,71505,Q3573347,Wikipedia
Jeanne Herry,71338,Q3176065,Wikipedia
Denis Podalydès,72695,Q1187592,Wikipedia
Gilles de Maistre,71537,Q3106578,Wikipedia
Luc,None,Q580,OpenTapioca
Colo Tavernier,71553,Q2984076,Wikipedia
Colo O'Hagan Tavernier,None,Q2984076,OpenTapioca
Christophe Revault,None,Q2303612,OpenTapioca
UNFP,None,Q692325,OpenTapioca
Le Havre AC,None,Q328658,OpenTapioca
Stad,None,Q749,OpenTapioca
Kossi Agassa,None,Q245969,OpenTapioca
CAN,None,Q16,OpenTapioca
Lib,None,Q241149,OpenTapioca
Le Havre,None,Q42810,OpenTapioca
Red Bulls,None,Q204220,OpenTapioca
Nouyok,None,Q60,OpenTapioca
USM Malakoff,None,Q3550584,OpenTapioca
Clermont Foot,None,Q870182,OpenTapioca
Laurent Bateau,None,Q3219022,OpenTapioca
Olivier Martinez,71582,Q504886,Wikipedia
Vincent Martinez,71581,Q3559739,Wikipedia
Mira Sorvino,76405,Q212026,Wikipedia
Halle Berry,65333,Q1033016,Wikipedia
Marilou Berry,70258,Q201810,Wikipedia
Joann Polanco,None,Q65322204,OpenTapioca
Jean-Alain Velardo,None,Q3163659,OpenTapioca
Flavien Videau,None,Q65322082,OpenTapioca
Philippe Lacheau,79345,Q3380121,Wikipedia
Christophe Lamotte,71541,Q21711887,Wikipedia
Osasco,61299,Q4035,Wikipedia
Mon Amour,None,Q2152577,OpenTapioca
George David Jiha,None,Q12890978,OpenTapioca
Raúl Carbonell Huo,None,Q65322568,OpenTapioca
Romane,None,Q2164844,OpenTapioca
Romane Simon,71676,Q65322590,Wikipedia
Bala,None,Q78,OpenTapioca
Bruno Mourral,71704,Q65321858,Wikipedia
Kareem Mortimer,None,Q6369207,OpenTapioca
Ruddy Sylaire,None,Q65322603,OpenTapioca
Valentin C. Lustra,66710,Q61107620,Wikipedia
Guy Gilbert,None,Q532252,OpenTapioca
La Palud-sur-Verdon,None,Q1018654,OpenTapioca
Jacques Chirac,71754,Q2105,Wikipedia
Radio Notre-Dame,None,Q1287063,OpenTapioca
Katedral Notre-Dame,None,Q2981,OpenTapioca
Stromae,66155,Q313453,Wikipedia
Josemaria Escriva de Balaguer,None,Q186807,OpenTapioca
André Vingt - Trois,None,Q44886,OpenTapioca
Sébastien Loeb,None,Q7855,OpenTapioca
Cédric Klapisch,None,Q513632,OpenTapioca
Jeanne Cherhal,None,Q456328,OpenTapioca
Maison Sainte-Marthe,None,Q3278988,OpenTapioca
Lorimer Denis,70445,Q60970759,Wikipedia
ayityanite,71757,Q65321820,Wikipedia
Les Griots,None,Q844636,OpenTapioca
Louis Diaquoi,None,Q65322377,OpenTapioca
United Soccer League,None,Q1362411,OpenTapioca
Wilmington Hammerheads FC,None,Q201675,OpenTapioca
Ekenäs,None,Q1004838,OpenTapioca
SI,None,Q215,OpenTapioca
Veikkausliiga,None,Q220875,OpenTapioca
Rovaniemen Palloseura,None,Q853508,OpenTapioca
Fresno FC,None,Q36404703,OpenTapioca
El Farolito,None,Q27851033,OpenTapioca
Yen,None,Q1289426,OpenTapioca
Bernard-Pierre Donnadieu,75117,Q517272,Wikipedia
Ingrid Chauvin,70289,Q445948,Wikipedia
Cécile Cassel,69784,Q1232804,Wikipedia
Carole Bouquet,70111,Q106607,Wikipedia
Kantarama Gahigiri‎,70823,Q56043399,Wikipedia
Basse-Terre,None,Q167024,OpenTapioca
Baudot,None,Q550192,OpenTapioca
Lublin,None,Q37333,OpenTapioca
Ménager,None,Q543336,OpenTapioca
Cap Corse,None,Q858102,OpenTapioca
Anne Parillaud,71220,Q565692,Wikipedia
Grey's Anatomy,72079,Q438406,Wikipedia
Kingston,None,Q34692,OpenTapioca
La Avàn,None,Q1563,OpenTapioca
New Delhi,None,Q987,OpenTapioca
Nirmala Sitharaman,None,Q7040049,OpenTapioca
"Sante, Marie",None,Q50146,OpenTapioca
Delhi,None,Q1353,OpenTapioca
Chennai,None,Q1352,OpenTapioca
Afrik disid,None,Q258,OpenTapioca
Noel,None,Q19809,OpenTapioca
Antoine Tassy,32274,Q587025,Wikipedia
Lion,None,Q456,OpenTapioca
Emmanuel Menard,None,Q15970719,OpenTapioca
Silvio Cator,32264,Q301677,Wikipedia
Bruno Todeschini,None,Q116189,OpenTapioca
Sophie Broustal,74212,Q2302729,Wikipedia
Youssou N'Dour,None,Q210734,OpenTapioca
Swedish Academy,None,Q207360,OpenTapioca
Mercure de France,None,Q186225,OpenTapioca
Lapwent,None,Q335322,OpenTapioca
La Revue Mondiale,None,Q98071816,OpenTapioca
Virginie,None,Q1370,OpenTapioca
Angèle,None,Q533665,OpenTapioca
Port au Prince,None,Q34261,OpenTapioca
Ludovic Lamothe,70010,Q555155,Wikipedia
Boubacar Sidnaba Zida,71035,Q65321845,Wikipedia
Michel Bohiri,66506,Q3309042,Wikipedia
Daloa,None,Q860304,OpenTapioca
INA,None,Q252,OpenTapioca
Faut pas fâcher,71928,Q3067504,Wikipedia
Bleu,None,Q4617,OpenTapioca
Éliane de Latour,None,Q3587701,OpenTapioca
Permission,None,Q7169332,OpenTapioca
université d'État d'Haïti,59620,Q1205322,Wikipedia
Sin senos no hay paraíso,71943,Q870278,Wikipedia
Jordana Issa,78056,Q60966957,Wikipedia
Miguel Varoni,65178,Q924626,Wikipedia
Malparida,69014,Q1841147,Wikipedia
Marye,None,Q6781170,OpenTapioca
Sena ayisyen,None,Q3510849,OpenTapioca
Youri Latortue,None,Q12898435,OpenTapioca
Alice David,71965,Q2836561,Wikipedia
Omar Sy,65254,Q357387,Wikipedia
Jacob Desvarieux,None,Q3157537,OpenTapioca
Jean-Claude Naimro,16892,Q3165143,Wikipedia
Jean-Philippe Marthély,16901,Q3168830,Wikipedia
Claude Vamur,16845,Q8331184,Wikipedia
Georges Décimus,16881,Q3102674,Wikipedia
Frédéric Caracas,16878,Q3089691,Wikipedia
César Durcin,16839,Q16945968,Wikipedia
Manu Katché,None,Q472598,OpenTapioca
PSE,None,Q219060,OpenTapioca
Jean-Claude Naimro,None,Q3165143,OpenTapioca
Digital,None,Q690079,OpenTapioca
PSE,None,Q23792,OpenTapioca
Guy Nsangué,None,Q1557563,OpenTapioca
Stéphane Castry,None,Q55599953,OpenTapioca
Passi,16938,Q1395502,Wikipedia
Zenith,None,Q189593,OpenTapioca
Tony Chasseur,16967,Q15975476,Wikipedia
Patrick Saint-Eloi,None,Q983295,OpenTapioca
Jocelyne Béroard,None,Q3179858,OpenTapioca
Bruno Ribera,None,Q2926935,OpenTapioca
Zenith,None,Q247566,OpenTapioca
Patrick Saint-Elie,None,Q99675099,OpenTapioca
Boris,None,Q180589,OpenTapioca
Reine,None,Q593597,OpenTapioca
Adelaide,None,Q5112,OpenTapioca
César Durcin,None,Q16945968,OpenTapioca
Patrick Saint Eloi,None,Q983295,OpenTapioca
La Cigale,None,Q3207410,OpenTapioca
La Défense,None,Q987729,OpenTapioca
Raphaël,None,Q5597,OpenTapioca
Amelia Josephine Harres,None,Q96216566,OpenTapioca
Amelia Earhart,71976,Q3355,Wikipedia
Emmanuel Sanon,17764,Q472493,Wikipedia
Jean-Philippe Peguero,22910,Q983397,Wikipedia
Pierre Richard Bruny,22966,Q3386803,Wikipedia
Ashley Laraque,None,Q85983900,OpenTapioca
Mireille Metellus,None,Q65116389,OpenTapioca
Claudine,None,Q75475741,OpenTapioca
Fatou la Malienne,72008,Q3067263,Wikipedia
bisiklèt,13857,Q25579047,Wikipedia
The Fox and the Hound,72047,Q40302,Wikipedia
out,1936,Q122,Wikipedia
siklis,72018,Q85984189,Wikipedia
meksik,1619,Q96,Wikipedia
Dominique Besnehard,79348,Q346102,Wikipedia
Sin senos sí hay paraíso,71948,Q24032555,Wikipedia
Racing Club Haïtien,71890,Q638657,Wikipedia
Joe Gaetjens,None,Q711269,OpenTapioca
École,None,Q273432,OpenTapioca
Gonaïves,None,Q852550,OpenTapioca
"Oakland, Kalifòni",24315,Q17042,Wikipedia
Claude Rich,77104,Q1097113,Wikipedia
Pascale Audret,72139,Q468283,Wikipedia
Sami Frey,71251,Q1324016,Wikipedia
Roger Coggio,72140,Q508777,Wikipedia
Julie Dreyfus,72138,Q263178,Wikipedia
Stéphane Cornicard,None,Q3501687,OpenTapioca
Rebecca Zlotowski,85624,Q3421733,Wikipedia
Djibril Pavadé,None,Q27064262,OpenTapioca
Kyoto,None,Q34600,OpenTapioca
Bis,13856,Q65324344,Wikipedia
Fo Dimanch,None,Q3077851,OpenTapioca
Smedley Butler,None,Q556880,OpenTapioca
Rue Cases-Nègres,66892,Q3447332,Wikipedia
Lis fim karibeyen,67146,Q6566135,Wikipedia
Jimmy Cliff,29001,Q109063,Wikipedia
Varante Soudjian,81464,Q65953980,Wikipedia
Hippolyte Girardot,71716,Q1620037,Wikipedia
Isabel Otero,78849,Q3154824,Wikipedia
Rosny Smarth,23110,Q3045898,Wikipedia
Préval,None,Q208834,OpenTapioca
Levaillant Louis Jeune,None,Q28803508,OpenTapioca
Léo Lapointe,None,Q20089664,OpenTapioca
Ravet Anceau,None,Q3420286,OpenTapioca
José Núñez de Cáceres,None,Q3963507,OpenTapioca
República del Haití Espanol,None,Q11681694,OpenTapioca
Santo,None,Q337524,OpenTapioca
P,4178,Q9946,Wikipedia
Rayy,None,Q636188,OpenTapioca
Kadans,60645,Q829522,Wikipedia
Foutbòl,9537,Q2736,Wikipedia
Gators,None,Q3099292,OpenTapioca
Odas,None,Q3207,OpenTapioca
Danielle Darrieux,66018,Q234149,Wikipedia
Micheline,None,Q3175990,OpenTapioca
Géraldine Nakache,72283,Q541690,Wikipedia
Bellême,None,Q816092,OpenTapioca
Cédric Kahn,72301,Q1150229,Wikipedia
Katalòy,22037,Q5705,Wikipedia
Edirne,67148,Q43387,Wikipedia
Broadchurch,74973,Q4972159,Wikipedia
Donna Strickland,None,Q56855591,OpenTapioca
Conseil national de recherches Canada,None,Q1437507,OpenTapioca
Gérard Mourou,None,Q556543,OpenTapioca
Arthur Ashkin,None,Q708472,OpenTapioca
Antoine Calliet,72410,Q71261608,Wikipedia
edisyon Pulùcia,79227,Q97367383,Wikipedia
Christophe Honoré,78012,Q551772,Wikipedia
dyosèz Jeremi,72545,Q870160,Wikipedia
prela,58889,Q12895718,Wikipedia
Charles Moravia,13192,Q2959853,Wikipedia
Joseph Davilmar Théodore,32427,Q889100,Wikipedia
Seymour Pradel,None,Q3481042,OpenTapioca
Lothar Collatz,19427,Q61794,Wikipedia
Helmut Hasse,19479,Q61768,Wikipedia
N = 15,None,Q2148030,OpenTapioca
N = 27,None,Q2169667,OpenTapioca
Grafik,None,Q5592483,OpenTapioca
swiv,58488,Q25581107,Wikipedia
1/2,None,Q3824622,OpenTapioca
John Conway,19813,Q12892059,Wikipedia
Chamberland,None,Q1063929,OpenTapioca
Mandelbrot,None,Q101740,OpenTapioca
Marie Vieux-Chauvet‎,13285,Q3292853,Wikipedia
AI,None,Q25228,OpenTapioca
Alan Turing,20529,Q7251,Wikipedia
Achidyosèz Kap Ayisyen,72564,Q953274,Wikipedia
Pierre-Antoine Paulo,72486,Q551082,Wikipedia
Norman L. Gilbreath,None,Q15713764,OpenTapioca
Andrew Odlyzko,None,Q506615,OpenTapioca
Math. Comp,None,Q6786906,OpenTapioca
Joseph Serge Miot,72429,Q455846,Wikipedia
Harvey Dubner,19844,Q774714,Wikipedia
Gilbert Brustlein,None,Q3105632,OpenTapioca
Achidyosèz Pòtoprens,None,Q520953,OpenTapioca
Simon-Pierre Saint-Hillien,72550,Q2287319,Wikipedia
Chibly Langlois,72444,Q1071759,Wikipedia
OMI,None,Q201054,OpenTapioca
François Colimon,72465,Q1450984,Wikipedia
François Gayot,72516,Q971602,Wikipedia
Louis Kébreau,72445,Q454378,Wikipedia
Michèle Bennett,63731,Q4291089,Wikipedia
Ceprano,None,Q116716,OpenTapioca
Frosinone,None,Q16181,OpenTapioca
Veroli,None,Q42466,OpenTapioca
Paul VI,None,Q16975,OpenTapioca
Jean-Marie Villot,None,Q504828,OpenTapioca
Kowèt,None,Q817,OpenTapioca
Ondiras.[sitasyon,None,Q783,OpenTapioca
Jean Paul II,None,Q989,OpenTapioca
Malta,None,Q233,OpenTapioca
Libya,None,Q1016,OpenTapioca
Elie Lescot,18228,Q61107124,Wikipedia
Amerik dinò,None,Q49,OpenTapioca
Juan Bosch,None,Q1710380,OpenTapioca
Juan Bosch,None,Q439980,OpenTapioca
PRD,None,Q31284,OpenTapioca
I am,None,Q1653033,OpenTapioca
FARRE,None,Q3078622,OpenTapioca
François Veillerette,None,Q3085986,OpenTapioca
Fabrice Nicolino,None,Q3063923,OpenTapioca
Old St. Patrick's,None,Q941763,OpenTapioca
Mulberry Street,None,Q1934308,OpenTapioca
Jean-Paul II,None,Q989,OpenTapioca
soulye,15248,Q22676,Wikipedia
Maxime Boisclair,None,Q3302496,OpenTapioca
O.M.I,None,Q1336967,OpenTapioca
Hubert Constant,None,Q1411161,OpenTapioca
Saint-Jean,None,Q2082,OpenTapioca
Mélanie Doutey,70718,Q446842,Wikipedia
Cléopâtre,None,Q635,OpenTapioca
Justin Élie,None,Q1714181,OpenTapioca
Langaj fòmèl,70368,Q192161,Wikipedia
kous a pye,72544,Q105674,Wikipedia
mach,9536,Q65325254,Wikipedia
bipèd,60655,Q372949,Wikipedia
vitès,57569,Q25581045,Wikipedia
atletis,9535,Q542,Wikipedia
Dyosèz,67724,Q665487,Wikipedia
dyosèz Okay,72559,Q530420,Wikipedia
Gontran Décoste,72446,Q1707115,Wikipedia
Joseph Willy Romélus,72443,Q1646818,Wikipedia
achidyosèz Pòtoprens,72566,Q520953,Wikipedia
Désinord Jean,72485,Q23874275,Wikipedia
Basile Moreau,None,Q2495219,OpenTapioca
Pierre-André Dumas,72441,Q555536,Wikipedia
François-Wolff Ligondé,72488,Q1299630,Wikipedia
Roger Etchegaray,72551,Q44726,Wikipedia
Dj R'AN,None,Q69392282,OpenTapioca
dyosèz Gonayiv,72562,Q871167,Wikipedia
dyosèz Pòdpè,72561,Q874388,Wikipedia
dyosèz Ansavo ak Miragwàn,72565,Q866861,Wikipedia
Yves-Marie Péan,72471,Q2602161,Wikipedia
Launay Saturné,72464,Q1807641,Wikipedia
dyosèz Ench,72548,Q375892,Wikipedia
dyosèz Fò Libète,72563,Q249420,Wikipedia
Max Leroy Mésidor,72440,Q1912950,Wikipedia
Hyppolite,None,Q540407,OpenTapioca
Bayeux,None,Q183910,OpenTapioca
Pétro,None,Q33923,OpenTapioca
Edner Brutus,23091,Q3048185,Wikipedia
Paragraf,None,Q776173,OpenTapioca
Pasaj Jamayik,76719,Q1512419,Wikipedia
Dyosèz Gonayiv,72562,Q871167,Wikipedia
Alexandra Gonin,72618,Q2833279,Wikipedia
 9 me,3261,Q2556,Wikipedia
pwi atezyen,60624,Q177734,Wikipedia
Cédras,None,Q382423,OpenTapioca
Antoine Izmery,None,Q339361,OpenTapioca
Guantanamo,None,Q115319,OpenTapioca
Guantanamo,None,Q357,OpenTapioca
Ayisyen-Ameriken,65961,Q5639720,Wikipedia
"Fort Benning, Georgia",None,Q1438462,OpenTapioca
"Aberdeen, Maryland",None,Q319395,OpenTapioca
Savanna Army Depot,None,Q7427818,OpenTapioca
Pentagòn,None,Q11209,OpenTapioca
Emmanuel Constant,32354,Q1338212,Wikipedia
Ayewopò Fayeton,None,Q7180156,OpenTapioca
BBC Two,79519,Q216108,Wikipedia
Maurice Tourneur,81730,Q1523434,Wikipedia
Pacifique,None,Q98,OpenTapioca
Bertrand Cohen,None,Q2899482,OpenTapioca
Télévision Nationale d’Haïti,None,Q3121942,OpenTapioca
Sarah Suco,79268,Q22968159,Wikipedia
Daniel Mesguich,77186,Q324606,Wikipedia
Demelza,None,Q5255136,OpenTapioca
Stephen Frears,72729,Q55258,Wikipedia
Cassin,None,Q232873,OpenTapioca
Sophie Le Tellier,None,Q3490976,OpenTapioca
Lucie Borleteau,85599,Q19606800,Wikipedia
Bonnel,None,Q399447,OpenTapioca
Buchsbaum,None,Q21340923,OpenTapioca
Alain Agat,67896,Q2829508,Wikipedia
Marc Barrat,67511,Q3287790,Wikipedia
Danon,None,Q47186,OpenTapioca
Claude Cadiou,72781,Q2977122,Wikipedia
Mamady Keita,None,Q1355089,OpenTapioca
14114,None,Q28040449,OpenTapioca
29127,None,Q21948460,OpenTapioca
14759,None,Q1013703,OpenTapioca
41029,None,Q1070597,OpenTapioca
Komite Olenpik Ayisyen,57513,Q2985577,Wikipedia
JO,None,Q810,OpenTapioca
Jean Edouard Baker,57510,Q16946572,Wikipedia
Son Doong,61464,Q44889,Wikipedia
ayewopò Dong Hoi,46278,Q4156,Wikipedia
negativ,None,Q443327,OpenTapioca
Dezyèm lwa Newton,61010,Q2397319,Wikipedia
bagay,12755,Q2011843,Wikipedia
mezi,58701,Q12453,Wikipedia
Mèt,14752,Q2900891,Wikipedia
foton,60297,Q3198,Wikipedia
ane-limyè,60138,Q531,Wikipedia
grandè,14293,Q25579491,Wikipedia
direksyon,14032,Q12889592,Wikipedia
Isi,None,Q2,OpenTapioca
Akselerasyon,57561,Q12887148,Wikipedia
Google Chrome,None,Q79531,OpenTapioca
deu,None,Q124714,OpenTapioca
mòl,None,Q60002201,OpenTapioca
krim,14548,Q83267,Wikipedia
Jacques Marescaux,57613,Q3159490,Wikipedia
wayòm,59314,Q1250464,Wikipedia
roi,None,Q29277767,OpenTapioca
Rochambeau,None,Q508363,OpenTapioca
Algiers,None,Q3561,OpenTapioca
Bòkò,13880,Q2713215,Wikipedia
Site Solèy,None,Q1016929,OpenTapioca
Sèvis sekrè,57788,Q12897572,Wikipedia
Research in African Literatures,None,Q15753461,OpenTapioca
Xavier Amiama,17802,Q20563755,Wikipedia
Petion Savain,None,Q7178341,OpenTapioca
TSR,None,Q115895,OpenTapioca
Nathalia Bertrand,65029,Q31721123,Wikipedia
Jakmèl(Jacmel,None,Q923362,OpenTapioca
bonzouti,57855,Q12888107,Wikipedia
Jhonny Thermidor,None,Q20563220,OpenTapioca
francais,None,Q5257430,OpenTapioca
MST,None,Q2212,OpenTapioca
Jean Venel Casseus,None,Q12891941,OpenTapioca
Casseus,None,Q1489081,OpenTapioca
Caraibes FM,None,Q2937920,OpenTapioca
Bagdad,None,Q1530,OpenTapioca
Lo,None,Q34442,OpenTapioca
Caraibes,None,Q664609,OpenTapioca
kronik,None,Q2060961,OpenTapioca
Floride,None,Q812,OpenTapioca
Etats-unis,None,Q30,OpenTapioca
WASH_La,None,Q1588,OpenTapioca
DE,None,Q183,OpenTapioca
destriksyon,59177,Q17781833,Wikipedia
Platinum,17053,Q61107083,Wikipedia
Campora San Giovanni,None,Q37672,OpenTapioca
Qin Shi Huang,None,Q7192,OpenTapioca
秦始皇,None,Q7192,OpenTapioca
Qín Shǐhuáng,None,Q7192,OpenTapioca
Ch'in Shih-huang,None,Q7192,OpenTapioca
Oklawoma-Vil,58117,Q12894935,Wikipedia
Hélène,None,Q41,OpenTapioca
François Legault,None,Q3085147,OpenTapioca
Coalition Avenir Québec,None,Q2348226,OpenTapioca
Fòs Ayeryen Swis,None,Q688072,OpenTapioca
Alpnach,None,Q69296,OpenTapioca
Buochs,None,Q64567,OpenTapioca
Meiringen,None,Q64123,OpenTapioca
Swiss,None,Q39,OpenTapioca
Swiss Air Force,None,Q688072,OpenTapioca
fisyon binè,59991,Q3073045,Wikipedia
ido,66635,Q35224,Wikipedia
Babylon,None,Q5684,OpenTapioca
pan,None,Q296872,OpenTapioca
Wikipedia,None,Q52,OpenTapioca
BV,None,Q23408,OpenTapioca
mandarin,2403,Q190024,Wikipedia
Confucius,None,Q4604,OpenTapioca
VÈS,None,Q8381,OpenTapioca
Viris,None,Q12402393,OpenTapioca
Èpès,None,Q1442903,OpenTapioca
okawix,58271,Q6049539,Wikipedia
pak (trete),58282,Q131569,Wikipedia
Pak se,None,Q383622,OpenTapioca
Féquière Vilsaint,None,Q16946198,OpenTapioca
פֶּסַח,None,Q121393,OpenTapioca
פָּסַח,None,Q121393,OpenTapioca
NATO,None,Q7184,OpenTapioca
OTAN,None,Q7184,OpenTapioca
Corbin Bleu Reivers,None,Q4617,OpenTapioca
echèl valè MMS,58343,Q201605,Wikipedia
Episant,59952,Q106032,Wikipedia
segondè,15135,Q12897197,Wikipedia
traka,15340,Q12897849,Wikipedia
fizi,14214,Q65324483,Wikipedia
revolvè,15093,Q12896187,Wikipedia
manchèt,14702,Q12893982,Wikipedia
zenglendo,11848,Q12898230,Wikipedia
McDonald's,None,Q38076,OpenTapioca
nobèlyòm,3839,Q1901,Wikipedia
aprantisaj,13732,Q133500,Wikipedia
Swa (materyo),59215,Q37681,Wikipedia
Swa (sa se),59217,Q25582734,Wikipedia
Swa (sware),59216,Q25582730,Wikipedia
île,None,Q124714,OpenTapioca
dwèt,14089,Q34583,Wikipedia
zòtèy,58471,Q154425,Wikipedia
Haile Selassie,None,Q41178,OpenTapioca
Kretyen,None,Q66659674,OpenTapioca
Babilòn,None,Q5684,OpenTapioca
6] [8,None,Q26423152,OpenTapioca
Marcus Garvey,None,Q272504,OpenTapioca
Vè (bèt),58763,Q47253,Wikipedia
Vè (materyo),58764,Q11469,Wikipedia
Vè (prepozisyon),59027,Q25582721,Wikipedia
Vè (pwezi),68449,Q65323731,Wikipedia
objè,58635,Q488383,Wikipedia
La Rioja,22043,Q5727,Wikipedia
El Burgo de Osma-Ciudad de Osma,13027,Q485129,Wikipedia
Ebro,None,Q10965,OpenTapioca
Jalón,None,Q20380,OpenTapioca
Duero,None,Q14299,OpenTapioca
ak,59493,Q12364761,Wikipedia
niche,None,Q90577785,OpenTapioca
kontra,14480,Q65324644,Wikipedia
koutim,14517,Q251777,Wikipedia
pouvwa egzekitif,76268,Q35798,Wikipedia
pouvwa lejislatif,76258,Q11204,Wikipedia
pronon,58824,Q36224,Wikipedia
roche,None,Q2739123,OpenTapioca
fouchèt,59452,Q81881,Wikipedia
lim,14634,Q193142,Wikipedia
mato,58484,Q25294,Wikipedia
pens,14869,Q840979,Wikipedia
Lò,3788,Q897,Wikipedia
familia,None,Q35529500,OpenTapioca
ensemble,None,Q86745042,OpenTapioca
Vag (adjektif),59112,Q25582722,Wikipedia
Vag (non),59111,Q165848,Wikipedia
lac,None,Q23397,OpenTapioca
Pa se,None,Q155,OpenTapioca
Vole (deplase),59166,Q25582728,Wikipedia
Vole (rache bagay),59167,Q12898211,Wikipedia
Vit (adjektif),58556,Q12898190,Wikipedia
Vit (non),58557,Q25582667,Wikipedia
sizo,58569,Q40847,Wikipedia
enstriman,58568,Q12890391,Wikipedia
Po (kò),58572,Q12895567,Wikipedia
Po (veso),58578,Q15711817,Wikipedia
"po"" an",None,Q11114478,OpenTapioca
ron,58574,Q12898360,Wikipedia
asyèt,13758,Q57216,Wikipedia
bonm,13885,Q12888101,Wikipedia
kasròl,59410,Q12892300,Wikipedia
Rout,None,Q34442,OpenTapioca
route,None,Q34442,OpenTapioca
Sèl,None,Q221706,OpenTapioca
ansanm,58532,Q12887419,Wikipedia
kominike,58621,Q12892393,Wikipedia
Lang kreyòl,3,Q33289,Wikipedia
Lang franse,4094,Q150,Wikipedia
mouye,14800,Q12894644,Wikipedia
chè,58625,Q48688630,Wikipedia
Chè (adjektif),58626,Q12888927,Wikipedia
Chè (non),58627,Q13119823,Wikipedia
chair,None,Q1363750,OpenTapioca
panse,14821,Q9420,Wikipedia
boza,61552,Q219625,Wikipedia
kizin,3826,Q38695,Wikipedia
tikomik,61550,Q12897762,Wikipedia
la nimerik,61564,Q860372,Wikipedia
isit,58881,Q12891695,Wikipedia
ase,13746,Q12887585,Wikipedia
Fo,None,Q9441,OpenTapioca
Nan (atik),58671,Q12894716,Wikipedia
Nan (prepozisyon),58674,Q12894714,Wikipedia
gede,70413,Q1521511,Wikipedia
Tijan,None,Q5801112,OpenTapioca
adje,69344,Q65322803,Wikipedia
lwayote,14660,Q25579794,Wikipedia
fabrik,58709,Q12890555,Wikipedia
izin,58708,Q83405,Wikipedia
propriyete,58736,Q25581154,Wikipedia
profondè,58749,Q930412,Wikipedia
materyo,58765,Q12894216,Wikipedia
Pèt (bagay pèdi),58783,Q12895876,Wikipedia
Pèt (yon bri),58782,Q12895877,Wikipedia
Rou (objè ron),59276,Q238231,Wikipedia
Rou (plant),59277,Q25582737,Wikipedia
plis,14920,Q12895557,Wikipedia
degre,13965,Q1182922,Wikipedia
Chalè,15168,Q44432,Wikipedia
Glas (materyo),58803,Q23392,Wikipedia
asid amine,59722,Q8066,Wikipedia
save,None,Q7520260,OpenTapioca
kòmande,14424,Q25579613,Wikipedia
eksede,58844,Q25581192,Wikipedia
kontròle,58848,Q25581194,Wikipedia
tcheke,58847,Q12897664,Wikipedia
ranvèsman,58854,Q12895988,Wikipedia
konfizyon,58855,Q12892412,Wikipedia
lòd,58856,Q12893838,Wikipedia
paskal,60275,Q44395,Wikipedia
fòmasyon,14223,Q12890881,Wikipedia
dezas,58873,Q12889558,Wikipedia
aksidan,13650,Q25578838,Wikipedia
terib,58874,Q12897694,Wikipedia
katastrof,58872,Q3839081,Wikipedia
Kounye a.,None,Q3711029,OpenTapioca
enpòtan,58884,Q12890386,Wikipedia
ijan,58883,Q65323890,Wikipedia
tant (ti kay),58888,Q170544,Wikipedia
apre,13733,Q12887485,Wikipedia
dezètifikasyon,60816,Q183481,Wikipedia
sechrès,60846,Q43059,Wikipedia
inondasyon,59337,Q8068,Wikipedia
Lisbòn,None,Q597,OpenTapioca
lapè,14594,Q15119015,Wikipedia
menas,59214,Q707125,Wikipedia
wikidata,None,Q2013,OpenTapioca
vyolans,58907,Q124490,Wikipedia
atenn,59138,Q25581263,Wikipedia
Syans politik,76038,Q36442,Wikipedia
AK,None,Q797,OpenTapioca
SOU,None,Q8988,OpenTapioca
Pou Nou,None,Q77858960,OpenTapioca
Louis Joseph Janvier,13278,Q3123203,Wikipedia
Jacques Nicolas Léger,76022,Q15434575,Wikipedia
Libète,14631,Q12893489,Wikipedia
ayè,None,Q2,OpenTapioca
Laoland,None,Q819,OpenTapioca
Langletè,None,Q21,OpenTapioca
Mòl Sen Nikola,None,Q516732,OpenTapioca
Henry Christophe,None,Q353458,OpenTapioca
Sekrè (adjektif),58906,Q12897217,Wikipedia
Sekrè (non),58905,Q12897215,Wikipedia
Nowèl,None,Q19809,OpenTapioca
laprès,58923,Q1193236,Wikipedia
kraze,14538,Q12892490,Wikipedia
fòt,58929,Q12890884,Wikipedia
erè,58930,Q29485,Wikipedia
genyen,14262,Q12890975,Wikipedia
Senbòl,15149,Q80071,Wikipedia
Inite derive,60815,Q208469,Wikipedia
posede,14943,Q829909,Wikipedia
Propriyetè,58735,Q25581148,Wikipedia
anyen,13714,Q12887468,Wikipedia
pèsonn,58946,Q12895874,Wikipedia
aproche,58954,Q25581226,Wikipedia
